flour;борошно;boroshno / n.;shopping;flour;борошно;noun;
tea;чай;chay / m.;shopping;tea;чай;noun;
juice;сік;sik / m.;shopping;juice;сік;noun;
chocolate;шоколад;shokolad / m.;shopping;chocolate;шоколад;noun;
candy;цукерка;tsukerka / f.;shopping;candy;цукерка;noun;
toilet paper;туалетний папір;tualetnyi papir / m.;shopping;toilet paper;туалетний папір;noun;
money;гроші;hroshi / unc.;shopping;money;гроші;noun;
coin;монета;moneta / f.;shopping;coin;монета;noun;
banknote;банкнота;banknota / f.;shopping;banknote;банкнота;noun;
debit card;дебетова картка;debetova kartka / f.;shopping;debit card;дебетова картка;noun;
bank card;банківська картка;bankivs'ka kartka / f.;shopping;bank card;банківська картка;noun;
PIN;пін-код;pin-kod / m.;shopping;PIN;пін-код;noun;
contactless payment;безконтактна оплата;bezkontaktna oplata / f.;shopping;contactless payment;безконтактна оплата;noun;
chip;чіп;chip / m.;shopping;chip;чіп;noun;
magnetic stripe;магнітна смуга;mahnitna smuha / f.;shopping;magnetic stripe;магнітна смуга;noun;
payment terminal;платіжний термінал;platizhnyi terminal / m.;shopping;payment terminal;платіжний термінал;noun;
withdraw;знімати;znimaty;shopping;withdraw;знімати (imperfective);verb;
invoice;рахунок-фактура;rakhunok-faktura / m.;shopping;invoice;рахунок-фактура;noun;
bill;рахунок;rakhunok / m.;shopping;bill;рахунок;noun;
refund;відшкодування;vidskoduvannya / n.;shopping;refund;відшкодування;noun;
loyalty card;картка лояльності;kartka loyal'nosti / f.;shopping;loyalty card;картка лояльності;noun;
gift card;подарункова картка;podarunkova kartka / f.;shopping;gift card;подарункова картка;noun;
voucher;ваучер;vaucher / m.;shopping;voucher;ваучер;noun;
coupon;купон;kupon / m.;shopping;coupon;купон;noun;
cashback;кешбек;keshbek / m.;shopping;cashback;кешбек;noun;
online payment;онлайн-оплата;onlain-oplata / f.;shopping;online payment;онлайн-оплата;noun;
mobile payment;мобільна оплата;mobilna oplata / f.;shopping;mobile payment;мобільна оплата;noun;
bank transfer;банківський переказ;bankivs'kyi perekaz / m.;shopping;bank transfer;банківський переказ;noun;
IBAN;IBAN;IBAN / m.;shopping;IBAN;IBAN;noun;
account;рахунок;rakhunok / m.;shopping;account;рахунок;noun;
savings account;ощадний рахунок;oshchadnyi rakhunok / m.;shopping;savings account;ощадний рахунок;noun;
checking account;поточний рахунок;potochnyi rakhunok / m.;shopping;checking account;поточний рахунок;noun;
currency;валюта;valiuta / f.;shopping;currency;валюта;noun;
exchange rate;обмінний курс;obminnyi kurs / m.;shopping;exchange rate;обмінний курс;noun;
cash register;каса;kasa / f.;shopping;cash register;каса;noun;
self-checkout;каса самообслуговування;kasa samoobsluhovuvannya / f.;shopping;self-checkout;каса самообслуговування;noun;
contactless card;безконтактна картка;bezkontaktna kartka / f.;shopping;contactless card;безконтактна картка;noun;
expiration date;термін придатності;termin prydatnosti / m.;shopping;expiration date;термін придатності;noun;
balance;баланс;balans / m.;shopping;balance;баланс;noun;
overdraft;овердрафт;overdraft / m.;shopping;overdraft;овердрафт;noun;
interest rate;відсоткова ставка;vidsotkova stavka / f.;shopping;interest rate;відсоткова ставка;noun;
installment;розстрочка;rozstrochka / f.;shopping;installment;розстрочка;noun;
loan;позика;pozyka / f.;shopping;loan;позика;noun;
debt;борг;borh / m.;shopping;debt;борг;noun;
warranty;гарантія;harantiya / f.;shopping;warranty;гарантія;noun;
defect;дефект;defekt / m.;shopping;defect;дефект;noun;
faulty;бракований;brakovanyi;shopping;faulty;бракований;adj;
damaged;пошкоджений;poshkodzhenyi;shopping;damaged;пошкоджений;adj;
wrong;неправильний;nepravylnyi;shopping;wrong;неправильний;adj;
item;товар;tovar / m.;shopping;item;товар;noun;
replacement;заміна;zamina / f.;shopping;replacement;заміна;noun;
policy;політика;polityka / f.;shopping;policy;політика;noun;
store;магазин;mahazyn / m.;shopping;store;магазин;noun;
card;картка;kartka / f.;shopping;card;картка;noun;
quality;якість;yakist / f.;shopping;quality;якість;noun;
broken;зламаний;zlamanyi;shopping;broken;зламаний;adj;
missing;відсутній;vidsutniy;shopping;missing;відсутній;adj;
stain;пляма;plyama / f.;shopping;stain;пляма;noun;
scratch;подряпина;podryapyna / f.;shopping;scratch;подряпина;noun;
tear;розрив;rozryv / m.;shopping;tear;розрив;noun;
shrink;сідати;sidaty;shopping;shrink;сідати (imperfective);verb;
fade;вицвітати;vytsvitaty;shopping;fade;вицвітати (imperfective);verb;
remove;видаляти;vydalyaty;shopping;remove;видаляти (imperfective);verb;
replace;замінювати;zaminyuvaty;shopping;replace;замінювати (imperfective);verb;
accept;приймати;pryymaty;shopping;accept;приймати (imperfective);verb;
reject;відхиляти;vidkhylyaty;shopping;reject;відхиляти (imperfective);verb;
provide;надавати;nadavaty;shopping;provide;надавати (imperfective);verb;
form;бланк;blank / m.;shopping;form;бланк;noun;
condition;стан;stan / m.;shopping;condition;стан;noun;
packaging;упаковка;upakovka / f.;shopping;packaging;упаковка;noun;
label;етикетка;etyketka / f.;shopping;label;етикетка;noun;
tag;бирка;byrka / f.;shopping;tag;бирка;noun;
