postcard;листівка;lystivka / f.;travel;postcard;листівка;noun;
brochure;брошура;broshura / f.;travel;brochure;брошура;noun;
queue;черга;cherha / f.;travel;queue;черга;noun;
cruise;круїз;kruyiz / m.;travel;cruise;круїз;noun;
architecture;архітектура;arkhitektura / f.;travel;architecture;архітектура;noun;
tourist;турист;turyst / m.;travel;tourist;турист;noun;
traveler;мандрівник;mandrivnyk / m.;travel;traveler;мандрівник;noun;
visit;відвідувати;vidviduvaty;travel;visit;відвідувати (imperfective);verb;
admire;милуватися;myluvatysya;travel;admire;милуватися (imperfective);verb;
explore;досліджувати;doslidzhuvaty;travel;explore;досліджувати (imperfective);verb;
backpack;рюкзак;ryukzak / m.;travel;backpack;рюкзак;noun;
bag;сумка;sumka / f.;travel;bag;сумка;noun;
packing;пакування;pakuvannya / n.;travel;packing;пакування;noun;
pack;пакувати;pakuvaty;travel;pack;пакувати (imperfective);verb;
unpack;розпаковувати;rozpakovuvaty;travel;unpack;розпаковувати (imperfective);verb;
roll;скручувати;skruchuvaty;travel;roll;скручувати (imperfective);verb;
clothing;одяг;odyah / m. unc.;travel;clothing;одяг;noun;
shirt;сорочка;sorochka / f.;travel;shirt;сорочка;noun;
dress;сукня;suknya / f.;travel;dress;сукня;noun;
sweater;светр;svetr / m.;travel;sweater;светр;noun;
jacket;куртка;kurtka / f.;travel;jacket;куртка;noun;
coat;пальто;pal'to / n.;travel;coat;пальто;noun;
underwear;білизна;bilyzna / f. unc.;travel;underwear;білизна;noun;
shoes;взуття;vzuttya / n. unc.;travel;shoes;взуття;noun;
hat;капелюх;kapelyukh / m.;travel;hat;капелюх;noun;
scarf;шарф;sharf / m.;travel;scarf;шарф;noun;
belt;ремінь;remin' / m.;travel;belt;ремінь;noun;
toothbrush;зубна щітка;zubna shchitka / f.;travel;toothbrush;зубна щітка;noun;
toothpaste;зубна паста;zubna pasta / f.;travel;toothpaste;зубна паста;noun;
comb;гребінець;hrebinets' / m.;travel;comb;гребінець;noun;
shampoo;шампунь;shampun' / m.;travel;shampoo;шампунь;noun;
soap;мило;mylo / n.;travel;soap;мило;noun;
razor;бритва;brytva / f.;travel;razor;бритва;noun;
cash;готівка;hotivka / f.;travel;cash;готівка;noun;
credit card;кредитна картка;kredytna kartka / f.;travel;credit card;кредитна картка;noun;
charger;зарядка;zaryadka / f.;travel;charger;зарядка;noun;
adapter;адаптер;adapter / m.;travel;adapter;адаптер;noun;
travel pillow;дорожня подушка;dorozhnya podushka / f.;travel;travel pillow;дорожня подушка;noun;
sleep mask;маска для сну;maska dlya snu / f.;travel;sleep mask;маска для сну;noun;
earplug;беруша;berusha / f.;travel;earplug;беруша;noun;
luggage tag;багажна бирка;bahazhna byrka / f.;travel;luggage tag;багажна бирка;noun;
packing cube;органайзер;orhanayzer / m.;travel;packing cube;органайзер;noun;
laundry bag;мішок для білизни;mishok dlya bilyzny / m.;travel;laundry bag;мішок для білизни;noun;
luggage weight;вага багажу;vaha bahazhu / f.;travel;luggage weight;вага багажу;noun;
travel document;проїзний документ;proyiznyi dokument / m.;travel;travel document;проїзний документ;noun;
hand luggage;ручна поклажа;ruchna poklazha / f.;travel;hand luggage;ручна поклажа;noun;
suitcase handle;ручка валізи;ruchka valizy / f.;travel;suitcase handle;ручка валізи;noun;
zipper;блискавка;blyskavka / f.;travel;zipper;блискавка;noun;
packing list;список пакування;spysok pakuvannya / m.;travel;packing list;список пакування;noun;
