el derrame de petróleo;розлив нафти;los derrames de petróleo;environment;derrame de petróleo;розлив нафти;noun;дерраме де петролео
el químico;хімікат;los químicos;environment;químico;хімікат;noun;кіміко
el pesticida;пестицид;los pesticidas;environment;pesticida;пестицид;noun;пестісіда
el herbicida;гербіцид;los herbicidas;environment;herbicida;гербіцид;noun;ербісіда
el fertilizante;добриво;los fertilizantes;environment;fertilizante;добриво;noun;фертілісанте
el agrotóxico;агрохімікат;los agrotóxicos;environment;agrotóxico;агрохімікат;noun;агротоксіко
la lluvia ácida;кислотний дощ;las lluvias ácidas;environment;lluvia ácida;кислотний дощ;noun;йювіа асіда
el smog fotoquímico;фотохімічний смог;;environment;smog fotoquímico;фотохімічний смог;noun;смог фотокіміко
la contaminación del agua;забруднення води;;environment;contaminación del agua;забруднення води;noun;контамінасьйон дель агуа
la contaminación del suelo;забруднення ґрунту;;environment;contaminación del suelo;забруднення ґрунту;noun;контамінасьйон дель суело
la contaminación acústica;шумове забруднення;;environment;contaminación acústica;шумове забруднення;noun;контамінасьйон акустіка
reciclar;переробляти;;environment;reciclar;переробляти;verb (-ar);ресіклар
reutilizar;повторно використовувати;;environment;reutilizar;повторно використовувати;verb (-ar);реутілісар
reducir;зменшувати;;environment;reducir;зменшувати;verb (-ir);редусір
separar;розділяти;;environment;separar;розділяти;verb (-ar);сепарар
tirar;викидати;;environment;tirar;викидати;verb (-ar);тірар
el pájaro;птах;los pájaros;environment;pájaro;птах;noun;пахаро
el pez;риба;los peces;environment;pez;риба;noun;пес
el conejo;кролик;los conejos;environment;conejo;кролик;noun;конехо
el hámster;хом'як;los hámsters;environment;hámster;хом'як;noun;амстер
la tortuga;черепаха;las tortugas;environment;tortuga;черепаха;noun;тортуга
la serpiente;змія;las serpientes;environment;serpiente;змія;noun;серп'єнте
la rana;жаба;las ranas;environment;rana;жаба;noun;рана
el loro;папуга;los loros;environment;loro;папуга;noun;лоро
el canario;канарка;los canarios;environment;canario;канарка;noun;канаріо
el periquito;хвилястий папуга;los periquitos;environment;periquito;хвилястий папуга;noun;перикіто
la cobaya;морська свинка;las cobayas;environment;cobaya;морська свинка;noun;кобая
el hurón;тхір;los hurones;environment;hurón;тхір;noun;урон
el pez dorado;золота рибка;los peces dorados;environment;pez dorado;золота рибка;noun;пес дорадо
la mascota;домашній улюбленець;las mascotas;environment;mascota;домашній улюбленець;noun;маскота
el veterinario;ветеринар;los veterinarios;environment;veterinario;ветеринар;noun;ветерінаріо
el collar;нашийник;los collares;environment;collar;нашийник;noun;койар
la jaula;клітка;las jaulas;environment;jaula;клітка;noun;хаула
el acuario;акваріум;los acuarios;environment;acuario;акваріум;noun;акуаріо
el terrario;тераріум;los terrarios;environment;terrario;тераріум;noun;терраріо
la pecera;акваріум;las peceras;environment;pecera;акваріум;noun;песера
la pata;лапа;las patas;environment;pata;лапа;noun;пата
el ala;крило;las alas;environment;ala;крило;noun;ала
la pluma;перо;las plumas;environment;pluma;перо;noun;плума
el pico;дзьоб;los picos;environment;pico;дзьоб;noun;піко
la garra;кіготь;las garras;environment;garra;кіготь;noun;гарра
el pelaje;шерсть;los pelajes;environment;pelaje;шерсть;noun;пелахе
la escama;луска;las escamas;environment;escama;луска;noun;ескама
la cría;дитинча;las crías;environment;cría;дитинча;noun;кріа
el cachorro;цуценя;los cachorros;environment;cachorro;цуценя;noun;качорро
ladrar;гавкати;;environment;ladrar;гавкати;verb (-ar);ладрар
maullar;нявкати;;environment;maullar;нявкати;verb (-ar);мауйар
domesticar;приручати;;environment;domesticar;приручати;verb (-ar);доместікар
adoptar;усиновлювати;;environment;adoptar;усиновлювати;verb (-ar);адоптар
pasear;вигулювати;;environment;pasear;вигулювати;verb (-ar);пасеар
alimentar;годувати;;environment;alimentar;годувати;verb (-ar);аліментар
salvaje;дикий;;environment;salvaje;дикий;adj;салвахе
doméstico;свійський;;environment;doméstico;свійський;adj;доместіко
la raza;порода;las razas;environment;raza;порода;noun;раса
el transportín;переноска;los transportines;environment;transportín;переноска;noun;транспортін
el árbol;дерево;los árboles;environment;árbol;дерево;noun;арболь
la hoja;листок;las hojas;environment;hoja;листок;noun;оха
la rama;гілка;las ramas;environment;rama;гілка;noun;рама
la raíz;корінь;las raíces;environment;raíz;корінь;noun;раіс
el tronco;стовбур;los troncos;environment;tronco;стовбур;noun;тронко
la semilla;насінина;las semillas;environment;semilla;насінина;noun;семійя
el fruto;плід;los frutos;environment;fruto;плід;noun;фруто
la corteza;кора;las cortezas;environment;corteza;кора;noun;кортеса
la hierba;трава;las hierbas;environment;hierba;трава;noun;йерба
el arbusto;кущ;los arbustos;environment;arbusto;кущ;noun;арбусто
la palmera;пальма;las palmeras;environment;palmera;пальма;noun;пальмера
el cactus;кактус;los cactus;environment;cactus;кактус;noun;кактус
el pino;сосна;los pinos;environment;pino;сосна;noun;піно
el roble;дуб;los robles;environment;roble;дуб;noun;робле
el abeto;ялина;los abetos;environment;abeto;ялина;noun;абето
el sauce;верба;los sauces;environment;sauce;верба;noun;саусе
la enredadera;ліана;las enredaderas;environment;enredadera;ліана;noun;енредадера
el helecho;папороть;los helechos;environment;helecho;папороть;noun;елечо
el musgo;мох;los musgos;environment;musgo;мох;noun;мусго
la hiedra;плющ;las hiedras;environment;hiedra;плющ;noun;йедра
el tallo;стебло;los tallos;environment;tallo;стебло;noun;тайо
la espina;колючка;las espinas;environment;espina;колючка;noun;еспіна
el capullo;бутон;los capullos;environment;capullo;бутон;noun;капуйо
el pétalo;пелюстка;los pétalos;environment;pétalo;пелюстка;noun;петало
la savia;сік;;environment;savia;сік;noun;сабія
el polen;пилок;;environment;polen;пилок;noun;полен
la fotosíntesis;фотосинтез;;environment;fotosíntesis;фотосинтез;noun;фотосінтесіс
la clorofila;хлорофіл;;environment;clorofila;хлорофіл;noun;клорофіла
la maceta;горщик для квітів;las macetas;environment;maceta;горщик для квітів;noun;масета
la poda;обрізка;las podas;environment;poda;обрізка;noun;пода
el riego;полив;los riegos;environment;riego;полив;noun;р'єго
la plaga;шкідник;las plagas;environment;plaga;шкідник;noun;плага
la maleza;бур'ян;las malezas;environment;maleza;бур'ян;noun;малеса
el invernadero;теплиця;los invernaderos;environment;invernadero;теплиця;noun;інбернадеро
la conífera;хвойне дерево;las coníferas;environment;conífera;хвойне дерево;noun;коніфера
la seta;гриб;las setas;environment;seta;гриб;noun;сета
el liquen;лишайник;los líquenes;environment;liquen;лишайник;noun;лікен
plantar;саджати;;environment;plantar;саджати;verb (-ar);плантар
crecer;рости;;environment;crecer;рости;verb (-er);кресер
florecer;цвісти;;environment;florecer;цвісти;verb (-er);флоресер
podar;обрізати;;environment;podar;обрізати;verb (-ar);подар
la atmósfera;атмосфера;las atmósferas;environment;atmósfera;атмосфера;noun;атмосфера
la emisión;викид;las emisiones;environment;emisión;викид;noun;емісьйон
la energía solar;сонячна енергія;;environment;energía solar;сонячна енергія;noun;енерхія солар
la energía eólica;вітрова енергія;;environment;energía eólica;вітрова енергія;noun;енерхія еоліка
el panel solar;сонячна панель;los paneles solares;environment;panel solar;сонячна панель;noun;панель солар
el glaciar;льодовик;los glaciares;environment;glaciar;льодовик;noun;гласьяр
el nivel del mar;рівень моря;los niveles del mar;environment;nivel del mar;рівень моря;noun;нібель дель мар
la especie;вид;las especies;environment;especie;вид;noun;еспесьє
el oso polar;білий ведмідь;los osos polares;environment;oso polar;білий ведмідь;noun;осо полар
la huella de carbono;вуглецевий слід;las huellas de carbono;environment;huella de carbono;вуглецевий слід;noun;уєя де карбоно
el transporte público;громадський транспорт;;environment;transporte público;громадський транспорт;noun;транспорте публіко
el coche eléctrico;електромобіль;los coches eléctricos;environment;coche eléctrico;електромобіль;noun;коче електріко
contaminar;забруднювати;;environment;contaminar;забруднювати;verb (-ar);контамінар
proteger;захищати;;environment;proteger;захищати;verb (-er);протехер
renovable;відновлюваний;;environment;renovable;відновлюваний;adj;ренобабле
