umowa;договір;f;daily_life
podpis;підпис;m;daily_life
podpisywać;підписувати;;daily_life
zatwierdzać;затверджувати;;daily_life
odrzucać;відхиляти;;daily_life
informacja zwrotna;зворотний зв'язок;f;daily_life
sugestia;пропозиція;f;daily_life
pomysł;ідея;m;daily_life
problem;проблема;m;daily_life
rozwiązanie;рішення;n;daily_life
decyzja;рішення;f;daily_life
postęp;прогрес;m;daily_life
opóźnienie;затримка;n;daily_life
pilny;терміновий;;daily_life
ważny;важливий;;daily_life
organizować;організовувати;;daily_life
koordynować;координувати;;daily_life
przypomnienie;нагадування;n;daily_life
