dwutlenek;двоокис;dwutlenki;environment;dwutlenek;двоокис;noun;
węgiel;вуглець;;environment;węgiel;вуглець;noun;
paliwo;пальне;paliwa;environment;paliwo;пальне;noun;
energia;енергія;energie;environment;energia;енергія;noun;
elektrownia;електростанція;elektrownie;environment;elektrownia;електростанція;noun;
wycinka;вирубка;wycinki;environment;wycinka;вирубка;noun;
topnienie;танення;;environment;topnienie;танення;noun;
warstwa;шар;warstwy;environment;warstwa;шар;noun;
dziura;діра;dziury;environment;dziura;діра;noun;
ekosystem;екосистема;ekosystemy;environment;ekosystem;екосистема;noun;
różnorodność;різноманітність;;environment;różnorodność;різноманітність;noun;
gatunek;вид;gatunki;environment;gatunek;вид;noun;
ochrona;охорона;;environment;ochrona;охорона;noun;
planeta;планета;planety;environment;planeta;планета;noun;
ziemia;земля;ziemie;environment;ziemia;земля;noun;
spadek;падіння;spadki;environment;spadek;падіння;noun;
wzrost;зростання;;environment;wzrost;зростання;noun;
ślad;слід;ślady;environment;ślad;слід;noun;
