żart;жарт;żarty;relationships;żart;жарт;noun;
żartować;жартувати;;relationships;żartować;жартувати;verb (imperfective);
zażartować;пожартувати;;relationships;zażartować;пожартувати;verb (perfective);
wspólny;спільний;;relationships;wspólny;спільний;adj;
wspólnie;разом;;relationships;wspólnie;разом;adv;
samotny;самотній;;relationships;samotny;самотній;adj;
ciekawy;цікавий;;relationships;ciekawy;цікавий;adj;
pogawędka;балачка;pogawędki;relationships;pogawędka;балачка;noun;
gawędzić;балакати;;relationships;gawędzić;балакати;verb (imperfective);
pogawędzić;побалакати;;relationships;pogawędzić;побалакати;verb (perfective);
gościnny;гостинний;;relationships;gościnny;гостинний;adj;
sprzeczka;суперечка;sprzeczki;relationships;sprzeczka;суперечка;noun;
konflikt;конфлікт;konflikty;relationships;konflikt;конфлікт;noun;
nieporozumienie;непорозуміння;nieporozumienia;relationships;nieporozumienie;непорозуміння;noun;
obraza;образа;obrazy;relationships;obraza;образа;noun;
przeprosiny;вибачення;;relationships;przeprosiny;вибачення;noun;
wybaczenie;прощення;;relationships;wybaczenie;прощення;noun;
przebaczenie;прощення;;relationships;przebaczenie;прощення;noun;
zgoda;примирення;;relationships;zgoda;примирення;noun;
kompromis;компроміс;kompromisy;relationships;kompromis;компроміс;noun;
rozstanie;розставання;rozstania;relationships;rozstanie;розставання;noun;
kłamstwo;брехня;kłamstwa;relationships;kłamstwo;брехня;noun;
oszustwo;обман;oszustwa;relationships;oszustwo;обман;noun;
złość;гнів;;relationships;złość;гнів;noun;
gniew;гнів;;relationships;gniew;гнів;noun;
uraza;кривда;urazy;relationships;uraza;кривда;noun;
pretensja;претензія;pretensje;relationships;pretensja;претензія;noun;
krytyka;критика;;relationships;krytyka;критика;noun;
obwinianie;звинувачення;;relationships;obwinianie;звинувачення;noun;
oskarżenie;звинувачення;oskarżenia;relationships;oskarżenie;звинувачення;noun;
skarga;скарга;skargi;relationships;skarga;скарга;noun;
pojednanie;примирення;;relationships;pojednanie;примирення;noun;
przebaczać;прощати;;relationships;przebaczać;прощати;verb (imperfective);
kłócić się;сваритися;;relationships;kłócić się;сваритися;verb (imperfective);
pokłócić się;посваритися;;relationships;pokłócić się;посваритися;verb (perfective);
sprzeczać się;сперечатися;;relationships;sprzeczać się;сперечатися;verb (imperfective);
posprzeczać się;посперечатися;;relationships;posprzeczać się;посперечатися;verb (perfective);
obrażać się;ображатися;;relationships;obrażać się;ображатися;verb (imperfective);
obrazić się;образитися;;relationships;obrazić się;образитися;verb (perfective);
oskarżać;звинувачувати;;relationships;oskarżać;звинувачувати;verb (imperfective);
oskarżyć;звинуватити;;relationships;oskarżyć;звинуватити;verb (perfective);
krytykować;критикувати;;relationships;krytykować;критикувати;verb (imperfective);
skrytykować;покритикувати;;relationships;skrytykować;покритикувати;verb (perfective);
oszukiwać;обманювати;;relationships;oszukiwać;обманювати;verb (imperfective);
oszukać;обманути;;relationships;oszukać;обманути;verb (perfective);
obwiniać;звинувачувати;;relationships;obwiniać;звинувачувати;verb (imperfective);
obwinić;звинуватити;;relationships;obwinić;звинуватити;verb (perfective);
rozstawać się;розставатися;;relationships;rozstawać się;розставатися;verb (imperfective);
rozstać się;розстатися;;relationships;rozstać się;розстатися;verb (perfective);
randka;побачення;randki;relationships;randka;побачення;noun;
pocałunek;поцілунок;pocałunki;relationships;pocałunek;поцілунок;noun;
przytulać;обіймати;;relationships;przytulać;обіймати;verb (imperfective);
całować;цілувати;;relationships;całować;цілувати;verb (imperfective);
romantyczny;романтичний;;relationships;romantyczny;романтичний;adj;
zakochany;закоханий;;relationships;zakochany;закоханий;adj;
flirt;флірт;flirty;relationships;flirt;флірт;noun;
flirtować;фліртувати;;relationships;flirtować;фліртувати;verb (imperfective);
komplement;комплімент;komplementy;relationships;komplement;комплімент;noun;
czułość;ніжність;;relationships;czułość;ніжність;noun;
namiętność;пристрасть;;relationships;namiętność;пристрасть;noun;
pożądanie;бажання;;relationships;pożądanie;бажання;noun;
romans;роман;romanse;relationships;romans;роман;noun;
zaręczyny;заручини;;relationships;zaręczyny;заручини;noun;
obrączka;обручка;obrączki;relationships;obrączka;обручка;noun;
pierścionek;каблучка;pierścionki;relationships;pierścionek;каблучка;noun;
para;пара;pary;relationships;para;пара;noun;
ukochany;коханий;;relationships;ukochany;коханий;adj;
przytulić;обійняти;;relationships;przytulić;обійняти;verb (perfective);
pocałować;поцілувати;;relationships;pocałować;поцілувати;verb (perfective);
