poprawić;перездати;;education;poprawić;перездати;verb (perfective);
oceniać;оцінювати;;education;oceniać;оцінювати;verb (imperfective);
ocenić;оцінити;;education;ocenić;оцінити;verb (perfective);
sprawdzać;перевіряти;;education;sprawdzać;перевіряти;verb (imperfective);
zaliczać;зараховувати;;education;zaliczać;зараховувати;verb (imperfective);
ściąga;шпаргалка;ściągi;education;ściąga;шпаргалка;noun;
egzamin pisemny;письмовий іспит;;education;egzamin pisemny;письмовий іспит;noun;
egzamin ustny;усний іспит;;education;egzamin ustny;усний іспит;noun;
słowo;слово;słowa;education;słowo;слово;noun;
zdanie;речення;zdania;education;zdanie;речення;noun;
gramatyka;граматика;gramatyki;education;gramatyka;граматика;noun;
słownictwo;лексика;;education;słownictwo;лексика;noun;
słownik;словник;słowniki;education;słownik;словник;noun;
błąd;помилка;błędy;education;błąd;помилка;noun;
tłumaczenie;переклад;tłumaczenia;education;tłumaczenie;переклад;noun;
znaczenie;значення;znaczenia;education;znaczenie;значення;noun;
definicja;визначення;definicje;education;definicja;визначення;noun;
fraza;фраза;frazy;education;fraza;фраза;noun;
idiom;ідіома;idiomy;education;idiom;ідіома;noun;
czasownik;дієслово;czasowniki;education;czasownik;дієслово;noun;
rzeczownik;іменник;rzeczowniki;education;rzeczownik;іменник;noun;
przymiotnik;прикметник;przymiotniki;education;przymiotnik;прикметник;noun;
przysłówek;прислівник;przysłówki;education;przysłówek;прислівник;noun;
wymowa;вимова;;education;wymowa;вимова;noun;
akcent;акцент;akcenty;education;akcent;акцент;noun;
pisownia;правопис;;education;pisownia;правопис;noun;
alfabet;алфавіт;alfabety;education;alfabet;алфавіт;noun;
litera;літера;litery;education;litera;літера;noun;
dialog;діалог;dialogi;education;dialog;діалог;noun;
poziom;рівень;poziomy;education;poziom;рівень;noun;
kurs;курс;kursy;education;kurs;курс;noun;
reguła;правило;reguły;education;reguła;правило;noun;
wyjątek;виняток;wyjątki;education;wyjątek;виняток;noun;
język obcy;іноземна мова;języki obce;education;język obcy;іноземна мова;noun;
mówić;говорити;;education;mówić;говорити;verb (imperfective);
pisać;писати;;education;pisać;писати;verb (imperfective);
rozumieć;розуміти;;education;rozumieć;розуміти;verb (imperfective);
powtarzać;повторювати;;education;powtarzać;повторювати;verb (imperfective);
tłumaczyć;перекладати;;education;tłumaczyć;перекладати;verb (imperfective);
