conceder;надавати;;relationships;conceder;надавати;verb (-er);
resolver;вирішувати;;relationships;resolver;вирішувати;verb (-er);
enfadado;сердитий;;relationships;enfadado;сердитий;adj;
arrepentido;розкаяний;;relationships;arrepentido;розкаяний;adj;
el amor;кохання;los amores;relationships;amor;кохання;noun;
la relación;стосунки;las relaciones;relationships;relación;стосунки;noun;
el anillo;каблучка;los anillos;relationships;anillo;каблучка;noun;
el corazón;серце;los corazones;relationships;corazón;серце;noun;
la flor;квітка;las flores;relationships;flor;квітка;noun;
la pasión;пристрасть;las pasiones;relationships;pasión;пристрасть;noun;
la intimidad;інтимність;las intimidades;relationships;intimidad;інтимність;noun;
los celos;ревнощі;;relationships;celo;ревнощі;noun;
la separación;розставання;las separaciones;relationships;separación;розставання;noun;
el deseo;бажання;los deseos;relationships;deseo;бажання;noun;
amar;кохати;;relationships;amar;кохати;verb (-ar);
querer;любити;;relationships;querer;любити;verb (-er);
besar;цілувати;;relationships;besar;цілувати;verb (-ar);
abrazar;обіймати;;relationships;abrazar;обіймати;verb (-ar);
salir;зустрічатися;;relationships;salir;зустрічатися;verb (-ir);
gustar;подобатися;;relationships;gustar;подобатися;verb (-ar);
coquetear;кокетувати;;relationships;coquetear;кокетувати;verb (-ar);
conquistar;завойовувати;;relationships;conquistar;завойовувати;verb (-ar);
declararse;освідчуватися;;relationships;declararse;освідчуватися;verb (-ar);
comprometerse;заручатися;;relationships;comprometerse;заручатися;verb (-er);
casarse;одружуватися;;relationships;casarse;одружуватися;verb (-ar);
divorciarse;розлучатися;;relationships;divorciarse;розлучатися;verb (-ar);
romper;розходитися;;relationships;romper;розходитися;verb (-er);
extrañar;сумувати;;relationships;extrañar;сумувати;verb (-ar);
enamorado;закоханий;;relationships;enamorado;закоханий;adj;
romántico;романтичний;;relationships;romántico;романтичний;adj;
comprometido;заручений;;relationships;comprometido;заручений;adj;
