el interlocutor;співрозмовник;los interlocutores;language;interlocutor;співрозмовник;noun;
el debate;дебати;los debates;language;debate;дебати;noun;
la confusión;плутанина;;language;confusión;плутанина;noun;
la dificultad;труднощі;las dificultades;language;dificultad;труднощі;noun;
el obstáculo;перешкода;los obstáculos;language;obstáculo;перешкода;noun;
la interferencia;перешкода;las interferencias;language;interferencia;перешкода;noun;
la pausa;пауза;las pausas;language;pausa;пауза;noun;
el tono;тон;los tonos;language;tono;тон;noun;
el volumen;гучність;los volúmenes;language;volumen;гучність;noun;
la velocidad;швидкість;las velocidades;language;velocidad;швидкість;noun;
la entonación;інтонація;las entonaciones;language;entonación;інтонація;noun;
la claridad;ясність;;language;claridad;ясність;noun;
la ambigüedad;двозначність;las ambigüedades;language;ambigüedad;двозначність;noun;
la jerga;жаргон;las jergas;language;jerga;жаргон;noun;
el dialecto;діалект;los dialectos;language;dialecto;діалект;noun;
la comunicación no verbal;невербальне спілкування;las comunicaciones no verbales;language;comunicación no verbal;невербальне спілкування;noun;
el lenguaje corporal;мова тіла;los lenguajes corporales;language;lenguaje corporal;мова тіла;noun;
malinterpretar;неправильно тлумачити;;language;malinterpretar;неправильно тлумачити;verb (-ar);
interrumpir;переривати;;language;interrumpir;переривати;verb (-ir);
tartamudear;заїкатися;;language;tartamudear;заїкатися;verb (-ar);
confundir;плутати;;language;confundir;плутати;verb (-ir);
aclarar;пояснювати;;language;aclarar;пояснювати;verb (-ar);
la opinión;думка;las opiniones;language;opinión;думка;noun;
la razón;розум;las razones;language;razón;розум;noun;
el juicio;судження;los juicios;language;juicio;судження;noun;
la afirmación;твердження;las afirmaciones;language;afirmación;твердження;noun;
la negación;заперечення;las negaciones;language;negación;заперечення;noun;
el desacuerdo;незгода;los desacuerdos;language;desacuerdo;незгода;noun;
el punto de vista;точка зору;los puntos de vista;language;punto de vista;точка зору;noun;
la perspectiva;перспектива;las perspectivas;language;perspectiva;перспектива;noun;
la conclusión;висновок;las conclusiones;language;conclusión;висновок;noun;
la duda;сумнів;las dudas;language;duda;сумнів;noun;
la certeza;впевненість;las certezas;language;certeza;впевненість;noun;
la creencia;віра;las creencias;language;creencia;віра;noun;
opinar;мати думку;;language;opinar;мати думку;verb (-ar);
creer;вірити;;language;creer;вірити;verb (-er);
pensar;думати;;language;pensar;думати;verb (-ar);
considerar;розглядати;;language;considerar;розглядати;verb (-ar);
suponer;припускати;;language;suponer;припускати;verb (-er);
sugerir;радити;;language;sugerir;радити;verb (-ir);
recomendar;рекомендувати;;language;recomendar;рекомендувати;verb (-ar);
afirmar;стверджувати;;language;afirmar;стверджувати;verb (-ar);
negar;заперечувати;;language;negar;заперечувати;verb (-ar);
dudar;сумніватися;;language;dudar;сумніватися;verb (-ar);
argumentar;аргументувати;;language;argumentar;аргументувати;verb (-ar);
debatir;обговорювати;;language;debatir;обговорювати;verb (-ir);
concluir;робити висновок;;language;concluir;робити висновок;verb (-ir);
probable;ймовірний;;language;probable;ймовірний;adj;
cierto;певний;;language;cierto;певний;adj;
dudoso;сумнівний;;language;dudoso;сумнівний;adj;
evidente;очевидний;;language;evidente;очевидний;adj;
obvio;очевидний;;language;obvio;очевидний;adj;
lógico;логічний;;language;lógico;логічний;adj;
razonable;розумний;;language;razonable;розумний;adj;
justo;справедливий;;language;justo;справедливий;adj;
verdadero;правдивий;;language;verdadero;правдивий;adj;
personalmente;особисто;;language;personalmente;особисто;adv;
probablemente;ймовірно;;language;probablemente;ймовірно;adv;
obviamente;очевидно;;language;obviamente;очевидно;adv;
aunque;хоча;;language;aunque;хоча;conj;
el modismo;ідіома;los modismos;language;modismo;ідіома;noun;
el argot;арго;los argot;language;argot;арго;noun;
el dicho;вислів;los dichos;language;dicho;вислів;noun;
el lenguaje;мова;los lenguajes;language;lenguaje;мова;noun;
el término;термін;los términos;language;término;термін;noun;
la definición;визначення;las definiciones;language;definición;визначення;noun;
el contexto;контекст;los contextos;language;contexto;контекст;noun;
el habla;мовлення;las hablas;language;habla;мовлення;noun;
el texto;текст;los textos;language;texto;текст;noun;
el discurso;промова;los discursos;language;discurso;промова;noun;
el refrán;приказка;los refranes;language;refrán;приказка;noun;
la muletilla;слово-паразит;las muletillas;language;muletilla;слово-паразит;noun;
la metáfora;метафора;las metáforas;language;metáfora;метафора;noun;
la ironía;іронія;;language;ironía;іронія;noun;
el sarcasmo;сарказм;;language;sarcasmo;сарказм;noun;
la broma;жарт;las bromas;language;broma;жарт;noun;
el eufemismo;евфемізм;los eufemismos;language;eufemismo;евфемізм;noun;
el piropo;комплімент;los piropos;language;piropo;комплімент;noun;
la expresión idiomática;ідіоматичний вираз;las expresiones idiomáticas;language;expresión idiomática;ідіоматичний вираз;noun;
el lenguaje coloquial;розмовна мова;;language;lenguaje coloquial;розмовна мова;noun;
expresar;висловлювати;;language;expresar;висловлювати;verb (-ar);
comunicar;спілкуватися;;language;comunicar;спілкуватися;verb (-ar);
significar;означати;;language;significar;означати;verb (-ar);
coloquial;розмовний;;language;coloquial;розмовний;adj;
vulgar;вульгарний;;language;vulgar;вульгарний;adj;
