el spray;спрей;los sprays;services;spray;спрей;noun;
teñir;фарбувати;;services;teñir;фарбувати;verb (-ir);
rizar;завивати;;services;rizar;завивати;verb (-ar);
alisar;випрямляти;;services;alisar;випрямляти;verb (-ar);
recortar;підстригати;;services;recortar;підстригати;verb (-ar);
desenredar;розплутувати;;services;desenredar;розплутувати;verb (-ar);
cepillar;розчісувати щіткою;;services;cepillar;розчісувати щіткою;verb (-ar);
rizado;кучерявий;;services;rizado;кучерявий;adj;
liso;прямий;;services;liso;прямий;adj;
el taller;майстерня;los talleres;services;taller;майстерня;noun;
el mecánico;механік;los mecánicos;services;mecánico;механік;noun;
la gasolinera;автозаправка;las gasolineras;services;gasolinera;автозаправка;noun;
el neumático;шина;los neumáticos;services;neumático;шина;noun;
el parabrisas;лобове скло;los parabrisas;services;parabrisas;лобове скло;noun;
el motor;двигун;los motores;services;motor;двигун;noun;
el freno;гальмо;los frenos;services;freno;гальмо;noun;
la bujía;свічка запалювання;las bujías;services;bujía;свічка запалювання;noun;
el filtro de aire;повітряний фільтр;los filtros de aire;services;filtro de aire;повітряний фільтр;noun;
el radiador;радіатор;los radiadores;services;radiador;радіатор;noun;
la correa;ремінь;las correas;services;correa;ремінь;noun;
el escape;вихлопна труба;los escapes;services;escape;вихлопна труба;noun;
el carburador;карбюратор;los carburadores;services;carburador;карбюратор;noun;
el embrague;зчеплення;los embragues;services;embrague;зчеплення;noun;
la transmisión;трансмісія;las transmisiones;services;transmisión;трансмісія;noun;
la suspensión;підвіска;las suspensiones;services;suspensión;підвіска;noun;
la dirección;кермове управління;las direcciones;services;dirección;кермове управління;noun;
el alternador;генератор;los alternadores;services;alternador;генератор;noun;
el arranque;стартер;los arranques;services;arranque;стартер;noun;
la luz de freno;стоп-сигнал;las luces de freno;services;luz de freno;стоп-сигнал;noun;
el limpiaparabrisas;склоочисник;los limpiaparabrisas;services;limpiaparabrisas;склоочисник;noun;
el parachoques;бампер;los parachoques;services;parachoques;бампер;noun;
el capó;капот;los capós;services;capó;капот;noun;
el maletero;багажник;los maleteros;services;maletero;багажник;noun;
el volante;кермо;los volantes;services;volante;кермо;noun;
el cinturón de seguridad;ремінь безпеки;los cinturones de seguridad;services;cinturón de seguridad;ремінь безпеки;noun;
el airbag;подушка безпеки;los airbags;services;airbag;подушка безпеки;noun;
el tapón del radiador;кришка радіатора;los tapones del radiador;services;tapón del radiador;кришка радіатора;noun;
el depósito de gasolina;паливний бак;los depósitos de gasolina;services;depósito de gasolina;паливний бак;noun;
la varilla de aceite;масляний щуп;las varillas de aceite;services;varilla de aceite;масляний щуп;noun;
el gato;домкрат;los gatos;services;gato;домкрат;noun;
la rueda de repuesto;запасне колесо;las ruedas de repuesto;services;rueda de repuesto;запасне колесо;noun;
revisar;перевіряти;;services;revisar;перевіряти;verb (-ar);
inflar;накачувати;;services;inflar;накачувати;verb (-ar);
frenar;гальмувати;;services;frenar;гальмувати;verb (-ar);
acelerar;прискорюватися;;services;acelerar;прискорюватися;verb (-ar);
aparcar;паркувати;;services;aparcar;паркувати;verb (-ar);
el seguro;страховка;los seguros;services;seguro;страховка;noun;
la grúa;евакуатор;las grúas;services;grúa;евакуатор;noun;
el taller de chapa;кузовний цех;los talleres de chapa;services;taller de chapa;кузовний цех;noun;
el diagnóstico;діагностика;los diagnósticos;services;diagnóstico;діагностика;noun;
el detective;детектив;los detectives;services;detective;детектив;noun;
la sirena;сирена;las sirenas;services;sirena;сирена;noun;
la alarma;тривога;las alarmas;services;alarma;тривога;noun;
la emergencia;надзвичайна ситуація;las emergencias;services;emergencia;надзвичайна ситуація;noun;
el accidente;аварія;los accidentes;services;accidente;аварія;noun;
el robo;крадіжка;los robos;services;robo;крадіжка;noun;
el ladrón;злодій;los ladrones;services;ladrón;злодій;noun;
la víctima;жертва;las víctimas;services;víctima;жертва;noun;
el testigo;свідок;los testigos;services;testigo;свідок;noun;
el sospechoso;підозрюваний;los sospechosos;services;sospechoso;підозрюваний;noun;
el crimen;злочин;los crímenes;services;crimen;злочин;noun;
la denuncia;заява;las denuncias;services;denuncia;заява;noun;
el arresto;арешт;los arrestos;services;arresto;арешт;noun;
la detención;затримання;las detenciones;services;detención;затримання;noun;
las esposas;наручники;;services;esposas;наручники;noun;
la pistola;пістолет;las pistolas;services;pistola;пістолет;noun;
el arma;зброя;las armas;services;arma;зброя;noun;
el disparo;постріл;los disparos;services;disparo;постріл;noun;
el herido;поранений;los heridos;services;herido;поранений;noun;
el incendio;пожежа;los incendios;services;incendio;пожежа;noun;
el rescate;рятування;los rescates;services;rescate;рятування;noun;
el peligro;небезпека;los peligros;services;peligro;небезпека;noun;
la seguridad;безпека;las seguridades;services;seguridad;безпека;noun;
el número de emergencia;номер екстреної служби;los números de emergencia;services;número de emergencia;номер екстреної служби;noun;
la multa;штраф;las multas;services;multa;штраф;noun;
la huella dactilar;відбиток пальця;las huellas dactilares;services;huella dactilar;відбиток пальця;noun;
el atraco;грабіж;los atracos;services;atraco;грабіж;noun;
la persecución;переслідування;las persecuciones;services;persecución;переслідування;noun;
el refugio;притулок;los refugios;services;refugio;притулок;noun;
la alerta;тривога;las alertas;services;alerta;тривога;noun;
el agresor;зловмисник;los agresores;services;agresor;зловмисник;noun;
el secuestro;викрадення;los secuestros;services;secuestro;викрадення;noun;
el rehén;заручник;los rehenes;services;rehén;заручник;noun;
el cómplice;спільник;los cómplices;services;cómplice;спільник;noun;
el terrorista;терорист;los terroristas;services;terrorista;терорист;noun;
la bomba;бомба;las bombas;services;bomba;бомба;noun;
llamar;дзвонити;;services;llamar;дзвонити;verb (-ar);
denunciar;подавати заяву;;services;denunciar;подавати заяву;verb (-ar);
detener;арештовувати;;services;detener;арештовувати;verb (-er);
