ointment;мазь;ointments (feminine);health;ointment;мазь;noun;ойнтмент
cream;крем;creams (masculine);health;cream;крем;noun;крім
syrup;сироп;syrups (masculine);health;syrup;сироп;noun;сірап
drops;краплі;drops (feminine);health;drops;краплі;noun;дропс
side effect;побічна дія;side effects (feminine);health;side effect;побічна дія;noun;сайд іфект
dosage;дозування;dosages (neuter);health;dosage;дозування;noun;доусідж
ambulance;швидка допомога;ambulances (feminine);health;ambulance;швидка допомога;noun;ембюленс
first aid;перша допомога;first aid (uncountable);health;first aid;перша допомога;noun;ферст ейд
emergency;надзвичайна ситуація;emergencies (feminine);health;emergency;надзвичайна ситуація;noun;імердженсі
surgeon;хірург;surgeons (masculine);health;surgeon;хірург;noun;серджен
specialist;спеціаліст;specialists (masculine);health;specialist;спеціаліст;noun;спешаліст
dentist;стоматолог;dentists (masculine);health;dentist;стоматолог;noun;дентіст
vaccination;вакцинація;vaccinations (feminine);health;vaccination;вакцинація;noun;вексінейшн
check-up;медичний огляд;check-ups (masculine);health;check-up;медичний огляд;noun;чек-ап
medical test;медичний аналіз;medical tests (masculine);health;medical test;медичний аналіз;noun;медікал тест
workout;тренування;workouts (neuter);health;workout;тренування;noun;воркаут
jogging;біг підтюпцем;jogging (uncountable);health;jogging;біг підтюпцем;noun;джогінґ
walking;ходьба;walking (uncountable);health;walking;ходьба;noun;вокінґ
stretching;розтяжка;stretching (uncountable);health;stretching;розтяжка;noun;стречінґ
yoga;йога;yoga (uncountable);health;yoga;йога;noun;йоуґа
meditation;медитація;meditations (feminine);health;meditation;медитація;noun;медітейшн
relaxation;релаксація;relaxation (uncountable);health;relaxation;релаксація;noun;рілаксейшн
stress;стрес;stresses (masculine);health;stress;стрес;noun;стресс
rest;відпочинок;rests (masculine);health;rest;відпочинок;noun;рест
diet;дієта;diets (feminine);health;diet;дієта;noun;даєт
nutrition;харчування;nutrition (uncountable);health;nutrition;харчування;noun;нютрішн
calorie;калорія;calories (feminine);health;calorie;калорія;noun;келорі
protein;білок;proteins (masculine);health;protein;білок;noun;проутін
carbohydrate;вуглевод;carbohydrates (masculine);health;carbohydrate;вуглевод;noun;карбогайдрат
fat;жир;fats (masculine);health;fat;жир;noun;фат
vitamin;вітамін;vitamins (masculine);health;vitamin;вітамін;noun;вітамін
mineral;мінерал;minerals (masculine);health;mineral;мінерал;noun;мінерал
fiber;клітковина;fiber (uncountable);health;fiber;клітковина;noun;файбер
hydration;гідратація;hydration (uncountable);health;hydration;гідратація;noun;гайдраташн
meal;страва;meals (feminine);health;meal;страва;noun;міл
snack;перекус;snacks (masculine);health;snack;перекус;noun;снек
fruit;фрукт;fruits (masculine);health;fruit;фрукт;noun;фрут
vegetable;овоч;vegetables (masculine);health;vegetable;овоч;noun;веджетебл
whole grain;цільне зерно;whole grains (neuter);health;whole grain;цільне зерно;noun;хоул грейн
dairy product;молочний продукт;dairy products (masculine);health;dairy product;молочний продукт;noun;даірі продакт
sugar;цукор;sugar (uncountable);health;sugar;цукор;noun;шуґар
salt;сіль;salt (uncountable);health;salt;сіль;noun;солт
oil;олія;oils (feminine);health;oil;олія;noun;ойл
organic;органічний;;health;organic;органічний;adj;органік
fresh;свіжий;;health;fresh;свіжий;adj;фреш
processed;оброблений;;health;processed;оброблений;adj;проусест
junk food;шкідлива їжа;junk food (uncountable);health;junk food;шкідлива їжа;noun;джанк фуд
obesity;ожиріння;obesity (uncountable);health;obesity;ожиріння;noun;обісіті
cholesterol;холестерин;cholesterol (uncountable);health;cholesterol;холестерин;noun;колестерол
lung;легеня;lungs (feminine);health;lung;легеня;noun;ланґ
immune system;імунна система;immune systems (feminine);health;immune system;імунна система;noun;ім'юн сістем
