depart;відправлятися;;travel;depart;відправлятися (imperfective);verb;діпарт
miss;пропускати;;travel;miss;пропускати (imperfective);verb;міс
catch;встигати;;travel;catch;встигати (imperfective);verb;кеч
next;наступний;;travel;next;наступний;adj;некст
express;швидкий;;travel;express;швидкий;adj;експрес
direct;прямий;;travel;direct;прямий;adj;дайрект
flight;рейс;flights (masculine);travel;flight;рейс;noun;флайт
reservation;бронювання;reservations (neuter);travel;reservation;бронювання;noun;резервейшн
hotel;готель;hotels (masculine);travel;hotel;готель;noun;гоутел
check-in;реєстрація;check-ins (feminine);travel;check-in;реєстрація;noun;чек-ін
check-out;виїзд;check-outs (masculine);travel;check-out;виїзд;noun;чек-аут
passport;паспорт;passports (masculine);travel;passport;паспорт;noun;паспорт
visa;віза;visas (feminine);travel;visa;віза;noun;віза
luggage;багаж;luggage (uncountable);travel;luggage;багаж;noun;лагідж
suitcase;валіза;suitcases (feminine);travel;suitcase;валіза;noun;сьюткейс
boarding pass;посадковий талон;boarding passes (masculine);travel;boarding pass;посадковий талон;noun;бордінг пас
terminal;термінал;terminals (masculine);travel;terminal;термінал;noun;термінал
gate;вихід;gates (masculine);travel;gate;вихід;noun;гейт
aisle;прохід;aisles (masculine);travel;aisle;прохід;noun;айл
discount;знижка;discounts (feminine);travel;discount;знижка;noun;дискаунт
cancellation;скасування;cancellations (neuter);travel;cancellation;скасування;noun;канселейшн
confirmation;підтвердження;confirmations (neuter);travel;confirmation;підтвердження;noun;конфірмейшн
itinerary;маршрут;itineraries (masculine);travel;itinerary;маршрут;noun;айтінерері
travel agency;туристичне агентство;travel agencies (neuter);travel;travel agency;туристичне агентство;noun;тревел ейджнсі
destination;пункт призначення;destinations (masculine);travel;destination;пункт призначення;noun;дестінейшн
airline;авіакомпанія;airlines (feminine);travel;airline;авіакомпанія;noun;ерлайн
one-way;в один бік;;travel;one-way;в один бік;adj;ван-вей
round-trip;туди й назад;;travel;round-trip;туди й назад;adj;раунд-трип
direct flight;прямий рейс;direct flights (masculine);travel;direct flight;прямий рейс;noun;дайрект флайт
layover;пересадка;layovers (feminine);travel;layover;пересадка;noun;лейовер
baggage claim;видача багажу;baggage claims (feminine);travel;baggage claim;видача багажу;noun;бегідж клейм
customs;митниця;customs (uncountable);travel;customs;митниця;noun;кастомз
security check;перевірка безпеки;security checks (feminine);travel;security check;перевірка безпеки;noun;сек'юріті чек
booking;бронювання;bookings (neuter);travel;booking;бронювання;noun;букінг
deposit;завдаток;deposits (masculine);travel;deposit;завдаток;noun;депозит
receipt;квитанція;receipts (feminine);travel;receipt;квитанція;noun;рісіт
online check-in;онлайн-реєстрація;online check-ins (feminine);travel;online check-in;онлайн-реєстрація;noun;онлайн чек-ін
boarding;посадка;boardings (feminine);travel;boarding;посадка;noun;бордінг
gate number;номер виходу;gate numbers (masculine);travel;gate number;номер виходу;noun;гейт намбер
travel insurance;страхування подорожей;travel insurance (uncountable);travel;travel insurance;страхування подорожей;noun;тревел іншуранс
single room;одномісний номер;single rooms (masculine);travel;single room;одномісний номер;noun;сінгл рум
double room;двомісний номер;double rooms (masculine);travel;double room;двомісний номер;noun;дабл рум
suite;люкс;suites (masculine);travel;suite;люкс;noun;світ
view;вид;views (masculine);travel;view;вид;noun;в'ю
confirmed;підтверджений;;travel;confirmed;підтверджений;adj;конфірмд
available;доступний;;travel;available;доступний;adj;авейлебл
sightseeing;екскурсія;sightseeing (uncountable);travel;sightseeing;екскурсія;noun;сайтсіінґ
monument;пам'ятник;monuments (masculine);travel;monument;пам'ятник;noun;моньюмент
guide;гід;guides (masculine);travel;guide;гід;noun;ґайд
map;карта;maps (feminine);travel;map;карта;noun;меп
souvenir;сувенір;souvenirs (masculine);travel;souvenir;сувенір;noun;сувенір
queue;черга;queues (feminine);travel;queue;черга;noun;к'ю
landmark;пам'ятка;landmarks (feminine);travel;landmark;пам'ятка;noun;лендмарк
cathedral;собор;cathedrals (masculine);travel;cathedral;собор;noun;катедрал
castle;замок;castles (masculine);travel;castle;замок;noun;касл
palace;палац;palaces (masculine);travel;palace;палац;noun;пелес
tour;тур;tours (masculine);travel;tour;тур;noun;тур
excursion;екскурсія;excursions (feminine);travel;excursion;екскурсія;noun;екскершн
viewpoint;оглядова точка;viewpoints (feminine);travel;viewpoint;оглядова точка;noun;в'юпойнт
panorama;панорама;panoramas (feminine);travel;panorama;панорама;noun;панорама
statue;статуя;statues (feminine);travel;statue;статуя;noun;статю
ruins;руїни;ruins (plural, feminine);travel;ruin;руїна;noun;руінз
historic;історичний;;travel;historic;історичний;adj;гісторік
architecture;архітектура;architecture (uncountable);travel;architecture;архітектура;noun;аркітекче
beach;пляж;beaches (masculine);travel;beach;пляж;noun;біч
coast;узбережжя;coasts (neuter);travel;coast;узбережжя;noun;коуст
island;острів;islands (masculine);travel;island;острів;noun;айленд
ferry;пором;ferries (masculine);travel;ferry;пором;noun;фері
cruise;круїз;cruises (masculine);travel;cruise;круїз;noun;круз
audio guide;аудіогід;audio guides (masculine);travel;audio guide;аудіогід;noun;одіо ґайд
entrance fee;вхідна плата;entrance fees (feminine);travel;entrance fee;вхідна плата;noun;ентренс фі
opening hours;години роботи;opening hours (plural, feminine);travel;opening hours;години роботи;noun;оупенін ауерз
bus tour;автобусний тур;bus tours (masculine);travel;bus tour;автобусний тур;noun;бас тур
walking tour;пішохідна екскурсія;walking tours (feminine);travel;walking tour;пішохідна екскурсія;noun;вокін тур
rooftop;дах;rooftops (masculine);travel;rooftop;дах;noun;руфтоп
observation deck;оглядовий майданчик;observation decks (masculine);travel;observation deck;оглядовий майданчик;noun;обзевейшн дек
selfie;селфі;selfies (neuter);travel;selfie;селфі;noun;селфі
postcard;листівка;postcards (feminine);travel;postcard;листівка;noun;посткард
brochure;брошура;brochures (feminine);travel;brochure;брошура;noun;броуше
book;бронювати;;travel;book;бронювати (imperfective);verb;бук
reserve;резервувати;;travel;reserve;резервувати (imperfective);verb;різев
visit;відвідувати;;travel;visit;відвідувати (imperfective);verb;візіт
explore;досліджувати;;travel;explore;досліджувати (imperfective);verb;експлор
валіза;suitcase;suitcases (feminine);travel;валіза;suitcase;noun;сьюткейс
рюкзак;backpack;backpacks (masculine);travel;рюкзак;backpack;noun;бекпек
сумка;bag;bags (feminine);travel;сумка;bag;noun;беґ
багаж;luggage;luggage (uncountable);travel;багаж;luggage;noun;лаґідж
пакування;packing;packing (uncountable);travel;пакування;packing;noun;пекінґ
розпаковувати;unpack;;travel;розпаковувати;unpack (imperfective);verb;анпак
пакувати;pack;;travel;пакувати;pack (imperfective);verb;пек
ручна поклажа;carry-on luggage;carry-on luggage (uncountable);travel;ручна поклажа;carry-on luggage;noun;кері-он лаґідж
паспорт;passport;passports (masculine);travel;паспорт;passport;noun;паспорт
посадковий талон;boarding pass;boarding passes (masculine);travel;посадковий талон;boarding pass;noun;бордінґ пас
одяг;clothing;clothing (uncountable);travel;одяг;clothing;noun;клоудінґ
взуття;shoes;shoes (neuter);travel;взуття;shoes;noun;шуз
туалетне приладдя;toiletries;toiletries (neuter);travel;туалетне приладдя;toiletries;noun;тойлетріз
косметика;cosmetics;cosmetics (uncountable);travel;косметика;cosmetics;noun;козметикс
аптечка;first aid kit;first aid kits (feminine);travel;аптечка;first aid kit;noun;фьорст ейд кіт
документи;documents;documents;travel;документи;documents;noun;докьюментс
гроші;money;money (uncountable);travel;гроші;money;noun;мані
ключ;key;keys (masculine);travel;ключ;key;noun;кі
зарядний пристрій;charger;chargers (masculine);travel;зарядний пристрій;charger;noun;чарджер
адаптер;adapter;adapters (masculine);travel;адаптер;adapter;noun;адаптер
навушники;headphones;headphones (plural);travel;навушники;headphones;noun;хедфоунз
книга;book;books (feminine);travel;книга;book;noun;бук
журнал;magazine;magazines (masculine);travel;журнал;magazine;noun;меґезін
пляжний рушник;beach towel;beach towels (masculine);travel;пляжний рушник;beach towel;noun;біч тауел
сонцезахисний крем;sunscreen;sunscreen (uncountable);travel;сонцезахисний крем;sunscreen;noun;санскрін
окуляри;glasses;glasses (plural);travel;окуляри;glasses;noun;ґласез
парасоля;umbrella;umbrellas (feminine);travel;парасоля;umbrella;noun;амбрела
пляшка;bottle;bottles (feminine);travel;пляшка;bottle;noun;ботл
вода;water;water (uncountable);travel;вода;water;noun;вота
перекус;snack;snacks (masculine);travel;перекус;snack;noun;снек
светр;sweater;sweaters (masculine);travel;светр;sweater;noun;светер
куртка;jacket;jackets (feminine);travel;куртка;jacket;noun;джекет
шкарпетки;socks;socks (plural);travel;шкарпетки;socks;noun;сокс
білизна;underwear;underwear (uncountable);travel;білизна;underwear;noun;андервер
піжама;pajamas;pajamas (plural);travel;піжама;pajamas;noun;пажамаз
зубна щітка;toothbrush;toothbrushes (feminine);travel;зубна щітка;toothbrush;noun;тузбраш
зубна паста;toothpaste;toothpaste (uncountable);travel;зубна паста;toothpaste;noun;тузпейст
шампунь;shampoo;shampoo (uncountable);travel;шампунь;shampoo;noun;шемпу
гребінець;comb;combs (masculine);travel;гребінець;comb;noun;коум
дзеркало;mirror;mirrors (neuter);travel;дзеркало;mirror;noun;мірор
ножиці;scissors;scissors (plural);travel;ножиці;scissors;noun;сизорз
блокнот;notebook;notebooks (masculine);travel;блокнот;notebook;noun;ноутбук
ручка;pen;pens (feminine);travel;ручка;pen;noun;пен
батарея;battery;batteries (feminine);travel;батарея;battery;noun;батері
ліхтарик;flashlight;flashlights (masculine);travel;ліхтарик;flashlight;noun;флешлайт
сувенір;souvenir;souvenirs (masculine);travel;сувенір;souvenir;noun;сувенір
пакувальний список;packing list;packing lists (masculine);travel;пакувальний список;packing list;noun;пекінґ ліст
вага;scales;scales (feminine);travel;вага;scales;noun;скейлз
