strict;суворий;;education;strict;суворий;adj;стрікт
lenient;поблажливий;;education;lenient;поблажливий;adj;лінієнт
examiner;екзаменатор;examiners (masculine);education;examiner;екзаменатор;noun;ігзамінер
invigilator;наглядач;invigilators (masculine);education;invigilator;наглядач;noun;інвіджілейтер
candidate;кандидат;candidates (masculine);education;candidate;кандидат;noun;кандідейт
oral;усний;;education;oral;усний;adj;орал
written;письмовий;;education;written;письмовий;adj;рітен
essay;есе;essays (neuter);education;essay;есе;noun;есей
crib;шпаргалка;cribs (feminine);education;crib;шпаргалка;noun;кріб
plagiarism;плагіат;plagiarism (uncountable);education;plagiarism;плагіат;noun;плейджерізм
transcript;транскрипт;transcripts (masculine);education;transcript;транскрипт;noun;транскріпт
preparation;підготовка;preparation (uncountable);education;preparation;підготовка;noun;препарейшн
requirement;вимога;requirements (feminine);education;requirement;вимога;noun;ріквайермент
language;мова;languages (feminine);education;language;мова;noun;лангвідж
vocabulary;словниковий запас;vocabularies (masculine);education;vocabulary;словниковий запас;noun;вокабюлері
pronunciation;вимова;pronunciations (feminine);education;pronunciation;вимова;noun;пронансіейшн
fluency;вільне володіння;fluency (uncountable);education;fluency;вільне володіння;noun;флуенсі
accent;акцент;accents (masculine);education;accent;акцент;noun;аксент
phrase;фраза;phrases (feminine);education;phrase;фраза;noun;фрейз
dialogue;діалог;dialogues (masculine);education;dialogue;діалог;noun;дайалог
translation;переклад;translations (masculine);education;translation;переклад;noun;транслейшн
dictionary;словник;dictionaries (masculine);education;dictionary;словник;noun;дікшенері
textbook;підручник;textbooks (masculine);education;textbook;підручник;noun;текстбук
correction;виправлення;corrections (neuter);education;correction;виправлення;noun;корекшн
level;рівень;levels (masculine);education;level;рівень;noun;левел
beginner;початківець;beginners (masculine);education;beginner;початківець;noun;біґінер
intermediate;середній рівень;intermediates (masculine);education;intermediate;середній рівень;noun;інтермідіет
advanced;просунутий;advanced (masculine);education;advanced;просунутий;adj;едванст
homework;домашнє завдання;homework (uncountable);education;homework;домашнє завдання;noun;хомворк
student;студент;students (masculine);education;student;студент;noun;стюдент
lesson;урок;lessons (masculine);education;lesson;урок;noun;лесон
course;курс;courses (masculine);education;course;курс;noun;корс
language exchange;мовний обмін;language exchanges (masculine);education;language exchange;мовний обмін;noun;лангвідж ексчейндж
immersion;занурення;immersion (uncountable);education;immersion;занурення;noun;імержн
native speaker;носій мови;native speakers (masculine);education;native speaker;носій мови;noun;нейтів спікер
bilingual;двомовний;;education;bilingual;двомовний;adj;байлінґвал
multilingual;багатомовний;;education;multilingual;багатомовний;adj;малтілінґвал
learn;вчити;;education;learn;вчити (imperfective);verb;лерн
practice;практикувати;;education;practice;практикувати (imperfective);verb;практис
memorize;запам'ятовувати;;education;memorize;запам'ятовувати (imperfective);verb;меморайз
understand;розуміти;;education;understand;розуміти (imperfective);verb;андерстенд
communicate;спілкуватися;;education;communicate;спілкуватися (imperfective);verb;ком'юнікейт
translate;перекладати;;education;translate;перекладати (imperfective);verb;транслейт
listen;слухати;;education;listen;слухати (imperfective);verb;лісен
speak;говорити;;education;speak;говорити (imperfective);verb;спік
read;читати;;education;read;читати (imperfective);verb;рід
conjugate;відмінювати;;education;conjugate;відмінювати (imperfective);verb;конджуґейт
decline;відмінювати (іменники);;education;decline;відмінювати (іменники) (imperfective);verb;діклайн
