reiben;терти;;food;reiben;терти;verb (strong);райбен
schälen;чистити;;food;schälen;чистити;verb (weak);шелен
entkernen;виймати кісточки;;food;entkernen;виймати кісточки;verb (weak);енткернен
ausrollen;розкачувати;;food;ausrollen (zu rollen);качати;verb (separable);аусролен
kneten;місити;;food;kneten;місити;verb (weak);кнетен
formen;формувати;;food;formen;формувати;verb (weak);формен
füllen;фарширувати;;food;füllen;фарширувати;verb (weak);фюлен
bestreichen;змащувати;;food;bestreichen;змащувати;verb (strong);бештрайхен
garnieren;гарнірувати;;food;garnieren;гарнірувати;verb (weak);гарнірен
anbraten;обсмажувати;;food;anbraten (zu braten);смажити;verb (separable);анбратен
köcheln;томити;;food;köcheln;томити;verb (weak);кехельн
sieden;кип'ятити;;food;sieden;кип'ятити;verb (weak);зіден
aufkochen;доводити до кипіння;;food;aufkochen (zu kochen);варити;verb (separable);ауфкохен
reduzieren;уварювати;;food;reduzieren;уварювати;verb (weak);редуцірен
abschöpfen;знімати піну;;food;abschöpfen (zu schöpfen);черпати;verb (separable);апшепфен
sieben;просіювати;;food;sieben;просіювати;verb (weak);зібен
passieren;протирати;;food;passieren;протирати;verb (weak);пасірен
abseihen;проціджувати;;food;abseihen (zu seihen);проціджувати;verb (separable);абзайен
einweichen;замочувати;;food;einweichen (zu weichen);розм'якшувати;verb (separable);айнвайхен
ziehen;настоювати;;food;ziehen;настоювати;verb (strong);ціен
abgießen;відціджувати;;food;abgießen (zu gießen);лити;verb (separable);апгісен
abtropfen;дати стекти;;food;abtropfen (zu tropfen);стікати;verb (separable);аптропфен
das Salz;сіль;;food;Salz;сіль;noun;зальц
der Pfeffer;перець;;food;Pfeffer;перець;noun;пфефер
das Mehl;борошно;;food;Mehl;борошно;noun;мель
der Zucker;цукор;;food;Zucker;цукор;noun;цукер
das Öl;олія;;food;Öl;олія;noun;ьоль
die Zwiebel;цибуля;die Zwiebeln;food;Zwiebel;цибуля;noun;цвібель
der Knoblauch;часник;;food;Knoblauch;часник;noun;кноблаух
die Karotte;морква;die Karotten;food;Karotte;морква;noun;кароте
das Huhn;курка;die Hühner;food;Huhn;курка;noun;гун
der Essig;оцет;;food;Essig;оцет;noun;есіг
der Senf;гірчиця;;food;Senf;гірчиця;noun;зенф
die Sahne;вершки;;food;Sahne;вершки;noun;зане
die Bohne;квасоля;die Bohnen;food;Bohne;квасоля;noun;боне
die Erbse;горох;die Erbsen;food;Erbse;горох;noun;ербсе
der Pilz;гриб;die Pilze;food;Pilz;гриб;noun;пільц
der Spinat;шпинат;;food;Spinat;шпинат;noun;шпінат
die Orange;апельсин;die Orangen;food;Orange;апельсин;noun;оранже
die Zitrone;лимон;die Zitronen;food;Zitrone;лимон;noun;цітроне
die Erdbeere;полуниця;die Erdbeeren;food;Erdbeere;полуниця;noun;ердбере
die Kirsche;вишня;die Kirschen;food;Kirsche;вишня;noun;кірше
die Traube;виноград;die Trauben;food;Traube;виноград;noun;траубе
der Zimt;кориця;;food;Zimt;кориця;noun;цімт
der Paprika;паприка;;food;Paprika;паприка;noun;паприка
der Dill;кріп;;food;Dill;кріп;noun;діл
die Petersilie;петрушка;;food;Petersilie;петрушка;noun;петерзіліє
der Oregano;орегано;;food;Oregano;орегано;noun;орегано
der Thymian;чебрець;;food;Thymian;чебрець;noun;тюміан
die Minze;м'ята;;food;Minze;м'ята;noun;мінце
der Ingwer;імбир;;food;Ingwer;імбир;noun;інгвер
der Kümmel;кмин;;food;Kümmel;кмин;noun;кюмель
die Vanille;ваніль;;food;Vanille;ваніль;noun;ваніль
der Honig;мед;;food;Honig;мед;noun;гоніг
der Kakao;какао;;food;Kakao;какао;noun;какао
die Kalorie;калорія;die Kalorien;food;Kalorie;калорія;noun;калорі
das Protein;білок;die Proteine;food;Protein;білок;noun;протеїн
das Kohlenhydrat;вуглевод;die Kohlenhydrate;food;Kohlen + Hydrat;вуглевод;noun;коленгюдрат
das Fett;жир;die Fette;food;Fett;жир;noun;фет
die Ballaststoffe;харчові волокна;;food;Ballaststoff;харчове волокно;noun;баластштофе
das Vitamin;вітамін;die Vitamine;food;Vitamin;вітамін;noun;вітамін
das Mineral;мінерал;die Minerale;food;Mineral;мінерал;noun;мінерал
die Nahrungsergänzung;харчова добавка;die Nahrungsergänzungen;food;Nahrung + Ergänzung;харчова добавка;noun;нарунгсергентсунг
die Mahlzeit;прийом їжі;die Mahlzeiten;food;Mahl + Zeit;прийом їжі;noun;мальцайт
die Zwischenmahlzeit;перекус;die Zwischenmahlzeiten;food;zwischen + Mahlzeit;перекус;noun;цвішенмальцайт
der Hunger;голод;;food;Hunger;голод;noun;гунгер
der Durst;спрага;;food;Durst;спрага;noun;дурст
satt;ситий;;food;satt;ситий;adj;зат
hungrig;голодний;;food;hungrig;голодний;adj;гунгріх
die Portion;порція;die Portionen;food;Portion;порція;noun;порцьйон
die Menge;кількість;die Mengen;food;Menge;кількість;noun;менге
die Zutat;інгредієнт;die Zutaten;food;Zutat;інгредієнт;noun;цутат
das Vollkornbrot;цільнозерновий хліб;die Vollkornbrote;food;Vollkorn + Brot;цільнозерновий хліб;noun;фолькорнброт
das Weißbrot;білий хліб;die Weißbrote;food;weiß + Brot;білий хліб;noun;вайсброт
die Vollmilch;незбиране молоко;;food;voll + Milch;незбиране молоко;noun;фольмільх
die Magermilch;знежирене молоко;;food;mager + Milch;знежирене молоко;noun;магермільх
die Margarine;маргарин;;food;Margarine;маргарин;noun;маргарине
die Süßigkeit;солодощі;die Süßigkeiten;food;süß + ig + keit;солодощі;noun;зюсіхкайт
die Schokolade;шоколад;die Schokoladen;food;Schokolade;шоколад;noun;шоколаде
das Müsli;мюслі;die Müslis;food;Müsli;мюслі;noun;мюслі
die Haferflocken;вівсяні пластівці;;food;Hafer + Flocke;вівсяні пластівці;noun;хаферфлокен
das Dressing;заправка;die Dressings;food;Dressing;заправка;noun;дресинг
die Soße;соус;die Soßen;food;Soße;соус;noun;зосе
die Gewürze;спеції;;food;Gewürz;спеція;noun;гевюрце
