die Stimme;голос;die Stimmen;society;Stimme;голос;noun;штімме
der Kandidat;кандидат;die Kandidaten;society;Kandidat;кандидат;noun;кандидат
die Partei;партія;die Parteien;society;Partei;партія;noun;партай
das Parlament;парламент;die Parlamente;society;Parlament;парламент;noun;парламент
die Regierung;уряд;die Regierungen;society;Regierung;уряд;noun;реґірунґ
der Minister;міністр;die Minister;society;Minister;міністр;noun;міністер
der Präsident;президент;die Präsidenten;society;Präsident;президент;noun;презідент
das Gesetz;закон;die Gesetze;society;Gesetz;закон;noun;ґезец
die Verfassung;конституція;die Verfassungen;society;Verfassung;конституція;noun;ферфассунґ
die Demokratie;демократія;die Demokratien;society;Demokratie;демократія;noun;демократі
die Opposition;опозиція;;society;Opposition;опозиція;noun;опозіціон
die Koalition;коаліція;die Koalitionen;society;Koalition;коаліція;noun;коаліціон
der Abgeordnete;депутат;die Abgeordneten;society;Abgeordnete;депутат;noun;абґеорднете
die Abstimmung;голосування;die Abstimmungen;society;Abstimmung;голосування;noun;абштіммунґ
das Wahlrecht;виборче право;;society;Wahl + Recht;виборче право;noun;вальрехт
die Wahlurne;виборча урна;die Wahlurnen;society;Wahl + Urne;виборча урна;noun;вальурне
der Stimmzettel;виборчий бюлетень;die Stimmzettel;society;Stimme + Zettel;бюлетень;noun;штімцетель
der Wahlkampf;виборча кампанія;die Wahlkämpfe;society;Wahl + Kampf;виборча кампанія;noun;валькампф
der Wähler;виборець;die Wähler;society;Wähler;виборець;noun;велер
die Wählerin;виборниця;die Wählerinnen;society;Wählerin;виборниця;noun;велерін
die Mehrheit;більшість;die Mehrheiten;society;Mehrheit;більшість;noun;мергайт
die Minderheit;меншість;die Minderheiten;society;Minderheit;меншість;noun;міндергайт
die Entscheidung;рішення;die Entscheidungen;society;Entscheidung;рішення;noun;ентшайдунґ
der Beschluss;ухвала;die Beschlüsse;society;Beschluss;ухвала;noun;бешлус
der Vertreter;представник;die Vertreter;society;Vertreter;представник;noun;фертретер
die Wahlbeteiligung;явка виборців;;society;Wahl + Beteiligung;явка;noun;вальбетайліґунґ
das Referendum;референдум;die Referenden;society;Referendum;референдум;noun;референдум
die Bürgerinitiative;громадянська ініціатива;die Bürgerinitiativen;society;Bürger + Initiative;громадянська ініціатива;noun;бюрґерініціатіве
der Staat;держава;die Staaten;society;Staat;держава;noun;штат
das Volk;народ;die Völker;society;Volk;народ;noun;фольк
die Macht;влада;die Mächte;society;Macht;влада;noun;махт
die Versammlung;збори;die Versammlungen;society;Versammlung;збори;noun;ферзамлунґ
die Fraktion;фракція;die Fraktionen;society;Fraktion;фракція;noun;фракціон
das Mandat;мандат;die Mandate;society;Mandat;мандат;noun;мандат
der Bundeskanzler;федеральний канцлер;die Bundeskanzler;society;Bund + Kanzler;федеральний канцлер;noun;бундесканцлер
der Bundespräsident;федеральний президент;die Bundespräsidenten;society;Bund + Präsident;федеральний президент;noun;бундеспрезідент
die Bundestagswahl;вибори до бундестагу;die Bundestagswahlen;society;Bundestag + Wahl;вибори до бундестагу;noun;бундестаґсваль
der Wahlkreis;виборчий округ;die Wahlkreise;society;Wahl + Kreis;виборчий округ;noun;валькрайс
die Erststimme;перший голос;die Erststimmen;society;erste + Stimme;перший голос;noun;ерстштімме
die Zweitstimme;другий голос;die Zweitstimmen;society;zweite + Stimme;другий голос;noun;цвайтштімме
wählen;обирати;;society;wählen;обирати;verb (weak);велен
abstimmen;голосувати;;society;abstimmen (zu stimmen);голосувати;verb (separable);абштіммен
kandidieren;балотуватися;;society;kandidieren;балотуватися;verb (weak);кандідірен
entscheiden;вирішувати;;society;entscheiden;вирішувати;verb (strong);ентшайден
der Mord;вбивство;die Morde;society;Mord;вбивство;noun;морт
das Urteil;вирок;die Urteile;society;Urteil;вирок;noun;уртайль
die Strafe;покарання;die Strafen;society;Strafe;покарання;noun;штрафе
der Häftling;в'язень;die Häftlinge;society;Häftling;в'язень;noun;гефтлінґ
die Anwältin;адвокатеса;die Anwältinnen;society;Anwältin;адвокатеса;noun;анвельтін
der Verbrecher;злочинець;die Verbrecher;society;Verbrecher;злочинець;noun;фербрехер
die Kriminalität;злочинність;;society;Kriminalität;злочинність;noun;кріміналітет
das Delikt;правопорушення;die Delikte;society;Delikt;правопорушення;noun;делікт
die Ermittlung;розслідування;die Ermittlungen;society;Ermittlung;розслідування;noun;ермітлунґ
ermitteln;розслідувати;;society;ermitteln;розслідувати;verb (weak);ермітельн
verhaften;арештовувати;;society;verhaften;арештовувати;verb (weak);фергафтен
verurteilen;засуджувати;;society;verurteilen;засуджувати;verb (weak);феруртайлен
freisprechen;виправдовувати;;society;freisprechen (zu freisprechen);виправдовувати;verb (separable);фрайшпрехен
anzeigen;заявляти (про злочин);;society;anzeigen (zu anzeigen);заявляти;verb (separable);анцайґен
bestrafen;карати;;society;bestrafen;карати;verb (weak);бештрафен
die Bewährung;умовний термін;;society;Bewährung;умовний термін;noun;беверунґ
das Alibi;алібі;die Alibis;society;Alibi;алібі;noun;алібі
die Notwehr;самозахист;;society;Not + Wehr;самозахист;noun;нотвер
der Einbruch;злам;die Einbrüche;society;ein + Bruch;злам;noun;айнбрух
fesseln;зв'язувати;;society;fesseln;зв'язувати;verb (weak);фесельн
der Prozess;процес;die Prozesse;society;Prozess;процес;noun;процес
der Staatsanwalt;прокурор;die Staatsanwälte;society;Staat + Anwalt;прокурор;noun;штаатсанвальт
die Verteidigung;захист;die Verteidigungen;society;Verteidigung;захист;noun;фертайдиґунґ
unschuldig;невинний;;society;unschuldig;невинний;adj;уншульдіх
schuldig;винний;;society;schuldig;винний;adj;шульдіх
das Recht;право;die Rechte;society;Recht;право;noun;рехт
rechtmäßig;законний;;society;rechtmäßig;законний;adj;рехтмесіх
illegal;незаконний;;society;illegal;незаконний;adj;іллегаль
das Internet;Інтернет;;society;Internet;Інтернет;noun;інтернет
die Website;вебсайт;die Websites;society;Web + Site;вебсайт;noun;вебсайт
der Download;завантаження;die Downloads;society;Down + load;завантаження;noun;даунлоад
der Link;посилання;die Links;society;Link;посилання;noun;лінк
das Passwort;пароль;die Passwörter;society;Pass + Wort;пароль;noun;пасворт
der Benutzername;ім'я користувача;die Benutzernamen;society;Benutzer + Name;ім'я користувача;noun;бенутцернаме
die Suchmaschine;пошукова система;die Suchmaschinen;society;Such + Maschine;пошукова система;noun;зухмашіне
der Browser;браузер;die Browser;society;Browser;браузер;noun;браузер
das Netzwerk;мережа;die Netzwerke;society;Netz + Werk;мережа;noun;нецверк
der Speicher;пам'ять;die Speicher;society;Speicher;пам'ять;noun;шпайхер
der Akku;акумулятор;die Akkus;society;Akku;акумулятор;noun;аку
der Laptop;ноутбук;die Laptops;society;Laptop;ноутбук;noun;лептоп
das Video;відео;die Videos;society;Video;відео;noun;відео
der Kopfhörer;навушники;die Kopfhörer;society;Kopf + Hörer;навушники;noun;копфгерер
die Daten;дані;;society;Daten;дані;noun;датен
herunterladen;завантажувати;;society;herunterladen (zu laden);завантажувати;verb (separable);херунтерладен
hochladen;вивантажувати;;society;hochladen (zu laden);вивантажувати;verb (separable);хохладен
empfangen;отримувати;;society;empfangen;отримувати;verb (strong);емпфанген
klicken;клацати;;society;klicken;клацати;verb (weak);клікен
tippen;друкувати;;society;tippen;друкувати;verb (weak);тіппен
surfen;серфити;;society;surfen;серфити;verb (weak);зурфен
googeln;гуглити;;society;googeln;гуглити;verb (weak);гуґельн
löschen;видаляти;;society;löschen;видаляти;verb (weak);льошен
speichern;зберігати;;society;speichern;зберігати;verb (weak);шпайхерн
drücken;натискати;;society;drücken;натискати;verb (weak);дрюкен
einschalten;вмикати;;society;einschalten (zu schalten);вмикати;verb (separable);айншальтен
ausschalten;вимикати;;society;ausschalten (zu schalten);вимикати;verb (separable);аусшальтен
abmelden;виходити;;society;abmelden (zu melden);виходити;verb (separable);абмельден
posten;публікувати;;society;posten;публікувати;verb (weak);постен
chatten;чатитися;;society;chatten;чатитися;verb (weak);чаттен
online;онлайн;;society;online;онлайн;adj;онлайн
digital;цифровий;;society;digital;цифровий;adj;дигіталь
kabellos;бездротовий;;society;kabellos;бездротовий;adj;кабельос
