die Eiche;дуб;die Eichen;places;Eiche;дуб;noun;айхе
die Ernte;урожай;die Ernten;places;Ernte;урожай;noun;ернте
das Feld;поле;die Felder;places;Feld;поле;noun;фельд
der Feldweg;польова дорога;die Feldwege;places;Feld + Weg;поле + дорога;noun;фельдвег
der Fluss;річка;die Flüsse;places;Fluss;річка;noun;флус
das Gehöft;садиба;die Gehöfte;places;Gehöft;садиба;noun;гехьофт
der Hügel;пагорб;die Hügel;places;Hügel;пагорб;noun;гюгель
die Hütte;хатина;die Hütten;places;Hütte;хатина;noun;гютте
die Käserei;сироварня;die Käsereien;places;Käse + rei;сир + -арня;noun;кесерай
die Kuh;корова;die Kühe;places;Kuh;корова;noun;ку
die Landluft;сільське повітря;;places;Land + Luft;земля + повітря;noun;ландлюфт
die Landschaft;ландшафт;die Landschaften;places;Landschaft;ландшафт;noun;ландшафт
der Landwirt;фермер;die Landwirte;places;Land + Wirt;земля + господар;noun;ландвірт
die Mühle;млин;die Mühlen;places;Mühle;млин;noun;мюле
die Natur;природа;;places;Natur;природа;noun;натур
der Obstgarten;фруктовий сад;die Obstgärten;places;Obst + Garten;фрукти + сад;noun;обстгартен
die Scheune;сарай;die Scheunen;places;Scheune;сарай;noun;шойне
der Schuppen;повітка;die Schuppen;places;Schuppen;повітка;noun;шуппен
der See;озеро;die Seen;places;See;озеро;noun;зее
die Sonnenblume;соняшник;die Sonnenblumen;places;Sonne + Blume;сонце + квітка;noun;зоненблюме
der Stall;стайня;die Ställe;places;Stall;стайня;noun;шталь
das Tal;долина;die Täler;places;Tal;долина;noun;таль
der Teich;ставок;die Teiche;places;Teich;ставок;noun;тайх
das Tier;тварина;die Tiere;places;Tier;тварина;noun;тір
der Traktor;трактор;die Traktoren;places;Traktor;трактор;noun;трактор
die Weide;пасовище;die Weiden;places;Weide;пасовище;noun;вайде
die Wiese;луг;die Wiesen;places;Wiese;луг;noun;візе
der Zaun;огорожа;die Zäune;places;Zaun;огорожа;noun;цаун
pflügen;орати;;places;pflügen;орати;verb (weak);пфлюген
säen;сіяти;;places;säen;сіяти;verb (weak);зеєн
ernten;збирати врожай;;places;ernten;збирати врожай;verb (weak);ернтен
melken;доїти;;places;melken;доїти;verb (mixed);мелькен
füttern;годувати;;places;füttern;годувати;verb (weak);фюттерн
weiden;пасти;;places;weiden;пасти;verb (weak);вайден
ländlich;сільський;;places;ländlich;сільський;adj;лендліх
malerisch;мальовничий;;places;malerisch;мальовничий;adj;малеріш
das Meer;море;die Meere;places;Meer;море;noun;мер
die Insel;острів;die Inseln;places;Insel;острів;noun;інзель
die Küste;узбережжя;die Küsten;places;Küste;узбережжя;noun;кюсте
die Höhle;печера;die Höhlen;places;Höhle;печера;noun;гьоле
die Wüste;пустеля;die Wüsten;places;Wüste;пустеля;noun;вюсте
der Wald;ліс;die Wälder;places;Wald;ліс;noun;вальд
der Gletscher;льодовик;die Gletscher;places;Gletscher;льодовик;noun;глетчер
der Vulkan;вулкан;die Vulkane;places;Vulkan;вулкан;noun;вулькан
das Erdbeben;землетрус;die Erdbeben;places;Erde + Beben;землетрус;noun;ердбебен
der Ozean;океан;die Ozeane;places;Ozean;океан;noun;оцеан
der Kontinent;континент;die Kontinente;places;Kontinent;континент;noun;континент
das Land;країна;die Länder;places;Land;країна;noun;ланд
die Stadt;місто;die Städte;places;Stadt;місто;noun;штат
die Quelle;джерело;die Quellen;places;Quelle;джерело;noun;квелле
die Mündung;гирло;die Mündungen;places;Mündung;гирло;noun;мюндунг
die Halbinsel;півострів;die Halbinseln;places;halb + Insel;півострів;noun;гальбінзель
das Gebirge;гірський хребет;die Gebirge;places;Gebirge;гірський хребет;noun;гебірге
die Ebene;рівнина;die Ebenen;places;Ebene;рівнина;noun;ебене
die Schlucht;ущелина;die Schluchten;places;Schlucht;ущелина;noun;шлухт
der Wasserfall;водоспад;die Wasserfälle;places;Wasser + Fall;водоспад;noun;вассефаль
das Ufer;берег;die Ufer;places;Ufer;берег;noun;уфер
die Düne;дюна;die Dünen;places;Düne;дюна;noun;дюне
der Geysir;гейзер;die Geysire;places;Geysir;гейзер;noun;гайзір
der Krater;кратер;die Krater;places;Krater;кратер;noun;кратер
der Gipfel;вершина;die Gipfel;places;Gipfel;вершина;noun;гіпфель
der Hang;схил;die Hänge;places;Hang;схил;noun;ганг
die Grotte;грот;die Grotten;places;Grotte;грот;noun;гротте
das Moor;болото;die Moore;places;Moor;болото;noun;мор
der Sumpf;болото;die Sümpfe;places;Sumpf;болото;noun;зумпф
die Steppe;степ;die Steppen;places;Steppe;степ;noun;степпе
die Tundra;тундра;die Tundren;places;Tundra;тундра;noun;тундра
der Planet;планета;die Planeten;places;Planet;планета;noun;планет
die Welt;світ;die Welten;places;Welt;світ;noun;вельт
die Erde;Земля;die Erden;places;Erde;Земля;noun;ерде
der Mond;місяць;die Monde;places;Mond;місяць;noun;монд
der Stern;зірка;die Sterne;places;Stern;зірка;noun;штерн
der Himmel;небо;die Himmel;places;Himmel;небо;noun;гіммель
die Wolke;хмара;die Wolken;places;Wolke;хмара;noun;вольке
der Flussarm;рукав річки;die Flussarme;places;Fluss + Arm;рукав річки;noun;флуссарм
der Wasserstrudel;вир;die Wasserstrudel;places;Wasser + Strudel;вир;noun;вассештрудель
die Landzunge;коса;die Landzungen;places;Land + Zunge;коса;noun;ландцунге
der Weg;шлях;die Wege;places;Weg;шлях;noun;век
der Hauptbahnhof;головний вокзал;die Hauptbahnhöfe;places;Haupt + Bahnhof;головний вокзал;noun;гауптбанхоф
der Kreisverkehr;круговий рух;die Kreisverkehre;places;Kreis + Verkehr;круговий рух;noun;крайсферкер
der Tunnel;тунель;die Tunnel;places;Tunnel;тунель;noun;тунель
die Ecke;кут;die Ecken;places;Ecke;кут;noun;еке
das Stadtzentrum;центр міста;die Stadtzentren;places;Stadt + Zentrum;центр міста;noun;штатцентрум
das Stadtviertel;квартал;die Stadtviertel;places;Stadt + Viertel;квартал;noun;штатфіртель
der Taxistand;стоянка таксі;die Taxistände;places;Taxi + Stand;стоянка таксі;noun;таксіштант
die Touristinformation;туристична інформація;die Touristinformationen;places;Tourist + Information;туристична інформація;noun;турістінформацьйон
neben;поруч;;places;neben;поруч;prep;небен
zwischen;між;;places;zwischen;між;prep;цвішен
gegenüber;навпроти;;places;gegenüber;навпроти;prep;гегенюбер
links;ліворуч;;places;links;ліворуч;adv;лінкс
rechts;праворуч;;places;rechts;праворуч;adv;рехтс
geradeaus;прямо;;places;geradeaus;прямо;adv;герадеаус
über;над;;places;über;над;prep;юбер
unter;під;;places;unter;під;prep;унтер
vor;перед;;places;vor;перед;prep;фор
hinter;за;;places;hinter;за;prep;гінтер
an;на;;places;an;на;prep;ан
auf;на;;places;auf;на;prep;ауф
in;у/в;;places;in;в;prep;ін
zu;до;;places;zu;до;prep;цу
