die Schriftliche;письмовий іспит;die Schriftlichen;education;schriftlich;письмовий;noun;шрифтліхе
das Sitzenbleiben;залишення на другий рік;;education;sitzen + bleiben;залишення на другий рік;noun;зіценбляйбен
die Versetzung;переведення;die Versetzungen;education;Versetzung;переведення;noun;ферзецунг
die Wiederholungsprüfung;перескладання;die Wiederholungsprüfungen;education;Wiederholung + Prüfung;перескладання;noun;відерхолюнґспрюфунг
die Prüfungsangst;страх перед іспитом;die Prüfungsängste;education;Prüfung + Angst;страх перед іспитом;noun;прюфунґсанґст
der Spickzettel;шпаргалка;die Spickzettel;education;spicken + Zettel;шпаргалка;noun;шпікцетель
der Täuschungsversuch;спроба списування;die Täuschungsversuche;education;Täuschung + Versuch;спроба списування;noun;тойшунґсферзух
die Einsicht;перегляд;die Einsichten;education;Einsicht;перегляд;noun;айнзіхт
das Notensystem;система оцінок;die Notensysteme;education;Note + System;система оцінок;noun;нотензюстем
bestehen;складати (іспит);;education;bestehen;складати;verb (strong);бештеєн
durchfallen;провалити;;education;durchfallen (durchzufallen);провалити;verb (separable);дурхфален
benoten;оцінювати;;education;benoten;оцінювати;verb (weak);бенотен
bewerten;оцінювати;;education;bewerten;оцінювати;verb (weak);бевертен
korrigieren;виправляти;;education;korrigieren;виправляти;verb (weak);корігірен
prüfen;екзаменувати;;education;prüfen;екзаменувати;verb (weak);прюфен
lernen;вчитися;;education;lernen;вчитися;verb (weak);лернен
pauken;зубрити;;education;pauken;зубрити;verb (weak);паукен
wiederholen;повторювати;;education;wiederholen;повторювати;verb (weak);відерхолен
vorbereiten;готуватися;;education;vorbereiten (vorzubereiten);готуватися;verb (separable);форберайтен
anmelden;реєструватися;;education;anmelden (anzumelden);реєструватися;verb (separable);анмельден
absolvieren;завершувати;;education;absolvieren;завершувати;verb (weak);абзольвірен
nachholen;надолужувати;;education;nachholen (nachzuholen);надолужувати;verb (separable);наххолен
versetzen;переводити;;education;versetzen;переводити;verb (weak);ферзецен
sitzenbleiben;залишатися на другий рік;;education;sitzenbleiben (sitzenzubleiben);залишатися на другий рік;verb (separable);зіценбляйбен
schwer;важкий;;education;schwer;важкий;adj;швер
leicht;легкий;;education;leicht;легкий;adj;ляйхт
streng;суворий;;education;streng;суворий;adj;штренг
ungenügend;незадовільний;;education;ungenügend;незадовільний;adj;унгенюгенд
mangelhaft;незадовільний;;education;mangelhaft;незадовільний;adj;мангельхафт
ausreichend;достатній;;education;ausreichend;достатній;adj;аусрайхенд
befriedigend;задовільний;;education;befriedigend;задовільний;adj;бефрідігенд
