die Karriere;кар'єра;die Karrieren;daily_life
der Personalleiter;керівник відділу кадрів;die Personalleiter;daily_life
das Unternehmen;підприємство, компанія;die Unternehmen;daily_life
die Firma;фірма;die Firmen;daily_life
der Chef;начальник;die Chefs;daily_life
die Kollegin;колега (жінка);die Kolleginnen;daily_life
der Kollege;колега (чоловік);die Kollegen;daily_life
das Büro;офіс;die Büros;daily_life
der Arbeitsplatz;робоче місце;die Arbeitsplätze;daily_life
die Tätigkeit;діяльність, вид роботи;die Tätigkeiten;daily_life
die Anforderung;вимога;die Anforderungen;daily_life
verhandeln;вести переговори;;daily_life
ablehnen;відхиляти, відмовляти;;daily_life
annehmen;приймати (пропозицію);;daily_life
absagen;скасовувати, відмовлятися від;;daily_life
die Bewerbungsmappe;папка із заявкою;die Bewerbungsmappen;daily_life
das Vorstellungsgespräch üben;репетирувати співбесіду;;daily_life
die Stellensuche;пошук роботи;die Stellensuchen;daily_life
die Arbeitsagentur;агентство з працевлаштування;die Arbeitsagenturen;daily_life
das Meeting;зустріч;die Meetings;daily_life
die Besprechung;нарада;die Besprechungen;daily_life
der Termin;призначена зустріч;die Termine;daily_life
die E-Mail;електронний лист;die E-Mails;daily_life
der Anruf;дзвінок;die Anrufe;daily_life
die Nachricht;повідомлення;die Nachrichten;daily_life
der Kollege;колега;die Kollegen;daily_life
die Kollegin;колега (жін.);die Kolleginnen;daily_life
das Büro;офіс;die Büros;daily_life
der Schreibtisch;письмовий стіл;die Schreibtische;daily_life
der Computer;комп'ютер;die Computer;daily_life
das Telefon;телефон;die Telefone;daily_life
die Notiz;записка;die Notizen;daily_life
die Mitteilung;повідомлення;die Mitteilungen;daily_life
die Anfrage;запит;die Anfragen;daily_life
die Antwort;відповідь;die Antworten;daily_life
der Bericht;звіт;die Berichte;daily_life
die Präsentation;презентація;die Präsentationen;daily_life
das Dokument;документ;die Dokumente;daily_life
der Vorschlag;пропозиція;die Vorschläge;daily_life
die Aufgabe;завдання;die Aufgaben;daily_life
das Projekt;проект;die Projekte;daily_life
der Kunde;клієнт;die Kunden;daily_life
die Kundin;клієнтка;die Kundinnen;daily_life
der Mitarbeiter;співробітник;die Mitarbeiter;daily_life
die Mitarbeiterin;співробітниця;die Mitarbeiterinnen;daily_life
der Besprechungsraum;конференц-зала;die Besprechungsräume;daily_life
die Tagesordnung;порядок денний;die Tagesordnungen;daily_life
das Protokoll;протокол;die Protokolle;daily_life
die Unterschrift;підпис;die Unterschriften;daily_life
die Genehmigung;дозвіл;die Genehmigungen;daily_life
die Beschwerde;скарга;die Beschwerden;daily_life
das Feedback;відгук;die Feedbacks;daily_life
die Zusammenarbeit;співпраця;;daily_life
die Abteilung;відділ;die Abteilungen;daily_life
der Chef;начальник;die Chefs;daily_life
die Chefin;начальниця;die Chefinnen;daily_life
die Bewerbung;заява на роботу;die Bewerbungen;daily_life
das Vorstellungsgespräch;співбесіда;die Vorstellungsgespräche;daily_life
der Lebenslauf;резюме;die Lebensläufe;daily_life
das Gehalt;зарплата;die Gehälter;daily_life
die Pause;перерва;die Pausen;daily_life
die E-Mail-Adresse;адреса електронної пошти;die E-Mail-Adressen;daily_life
die Telefonnummer;номер телефону;die Telefonnummern;daily_life
die Visitenkarte;візитна картка;die Visitenkarten;daily_life
das Unternehmen;підприємство;die Unternehmen;daily_life
die Firma;фірма;die Firmen;daily_life
der Auftrag;замовлення;die Aufträge;daily_life
die Rechnung;рахунок;die Rechnungen;daily_life
die Bestellung;замовлення;die Bestellungen;daily_life
