die Schnecke;равлик;die Schnecken;environment;Schnecke;равлик;noun;шнекке
der Wurm;черв'як;die Würmer;environment;Wurm;черв'як;noun;вурм
die Qualle;медуза;die Quallen;environment;Qualle;медуза;noun;квалле
der Seehund;тюлень;die Seehunde;environment;See + Hund;море + собака;noun;зеегунд
der Delfin;дельфін;die Delfine;environment;Delfin;дельфін;noun;дельфін
der Wal;кит;die Wale;environment;Wal;кит;noun;валь
der Tiger;тигр;die Tiger;environment;Tiger;тигр;noun;тігер
der Löwe;лев;die Löwen;environment;Löwe;лев;noun;леве
der Elefant;слон;die Elefanten;environment;Elefant;слон;noun;елефант
die Giraffe;жираф;die Giraffen;environment;Giraffe;жираф;noun;гіраффе
der Affe;мавпа;die Affen;environment;Affe;мавпа;noun;аффе
der Pinguin;пінгвін;die Pinguine;environment;Pinguin;пінгвін;noun;пінгвін
das Nashorn;носоріг;die Nashörner;environment;Nase + Horn;ніс + ріг;noun;насгорн
das Zebra;зебра;die Zebras;environment;Zebra;зебра;noun;цебра
der Schwan;лебідь;die Schwäne;environment;Schwan;лебідь;noun;шван
der Hahn;півень;die Hähne;environment;Hahn;півень;noun;ган
die Pflanze;рослина;die Pflanzen;environment;Pflanze;рослина;noun;пфлянце
das Blatt;лист;die Blätter;environment;Blatt;лист;noun;блат
die Wurzel;корінь;die Wurzeln;environment;Wurzel;корінь;noun;вурцель
der Stamm;стовбур;die Stämme;environment;Stamm;стовбур;noun;штамм
die Rinde;кора;;environment;Rinde;кора;noun;ринде
die Frucht;плід;die Früchte;environment;Frucht;плід;noun;фрухт
der Samen;насіння;die Samen;environment;Samen;насіння;noun;замен
die Blüte;квітка;die Blüten;environment;Blüte;квітка;noun;блюте
der Zweig;гілка;die Zweige;environment;Zweig;гілка;noun;цвайг
die Knospe;брунька;die Knospen;environment;Knospe;брунька;noun;кноспе
die Beere;ягода;die Beeren;environment;Beere;ягода;noun;бере
der Pilz;гриб;die Pilze;environment;Pilz;гриб;noun;пільц
das Gras;трава;;environment;Gras;трава;noun;грас
das Moos;мох;;environment;Moos;мох;noun;моос
der Busch;кущ;die Büsche;environment;Busch;кущ;noun;буш
der Strauch;чагарник;die Sträucher;environment;Strauch;чагарник;noun;штраух
der Regenwald;дощовий ліс;die Regenwälder;environment;Regen + Wald;дощовий ліс;noun;регенвальд
die Eiche;дуб;die Eichen;environment;Eiche;дуб;noun;айхе
die Buche;бук;die Buchen;environment;Buche;бук;noun;бухе
die Kiefer;сосна;die Kiefern;environment;Kiefer;сосна;noun;кіфер
die Tanne;ялиця;die Tannen;environment;Tanne;ялиця;noun;танне
die Birke;береза;die Birken;environment;Birke;береза;noun;бірке
die Linde;липа;die Linden;environment;Linde;липа;noun;лінде
die Nuss;горіх;die Nüsse;environment;Nuss;горіх;noun;нус
der Tannenzapfen;шишка;die Tannenzapfen;environment;Tannen + Zapfen;шишка;noun;танненцапфен
der Apfelbaum;яблуня;die Apfelbäume;environment;Apfel + Baum;яблуня;noun;апфельбаум
die Palme;пальма;die Palmen;environment;Palme;пальма;noun;пальме
wachsen;рости;;environment;wachsen;рости;verb (strong);ваксен
pflanzen;садити;;environment;pflanzen;садити;verb (weak);пфлянцен
gießen;поливати;;environment;gießen;поливати;verb (strong);гіссен
blühen;цвісти;;environment;blühen;цвісти;verb (weak);блюен
pflücken;зривати;;environment;pflücken;зривати;verb (weak);пфлюккен
aussäen;сіяти;;environment;aussäen (zu säen);сіяти;verb (separable);аусзеен
düngen;удобрювати;;environment;düngen;удобрювати;verb (weak);дюнген
ernten;збирати врожай;;environment;ernten;збирати врожай;verb (weak);ернтен
sprießen;проростати;;environment;sprießen;проростати;verb (strong);шпріссен
grün;зелений;;environment;grün;зелений;adj;грюн
braun;коричневий;;environment;braun;коричневий;adj;браун
bunt;барвистий;;environment;bunt;барвистий;adj;бунт
blättrig;листяний;;environment;blättrig;листяний;adj;блєттріхь
holzig;дерев'янистий;;environment;holzig;дерев'янистий;adj;хольціхь
stachelig;колючий;;environment;stachelig;колючий;adj;штахеліхь
fruchtbar;родючий;;environment;fruchtbar;родючий;adj;фрухтбар
welk;зів'ялий;;environment;welk;зів'ялий;adj;вельк
frisch;свіжий;;environment;frisch;свіжий;adj;фріш
die Erderwärmung;глобальне потепління;;environment;Erde + Erwärmung;глобальне потепління;noun;ердервермунг
die erneuerbare Energie;відновлювана енергія;;environment;erneuerbar + Energie;відновлювана енергія;noun;ернойербаре енерґі
der fossile Brennstoff;викопне паливо;die fossilen Brennstoffe;environment;fossil + Brennstoff;викопне паливо;noun;фоссіле бренштоф
der ökologische Fußabdruck;екологічний слід;;environment;ökologisch + Fuß + Abdruck;екологічний слід;noun;екологіше фусабдрук
die Gletscherschmelze;танення льодовиків;;environment;Gletscher + Schmelze;танення льодовиків;noun;глетчершмельце
der Meeresspiegelanstieg;підвищення рівня моря;;environment;Meer + Spiegel + Anstieg;підвищення рівня моря;noun;меересшпігельанштіг
der Wirbelsturm;ураган;die Wirbelstürme;environment;Wirbel + Sturm;ураган;noun;вірбельштурм
die CO2-Bilanz;вуглецевий баланс;;environment;CO2 + Bilanz;вуглецевий баланс;noun;це-о-цвай біланц
die Klimapolitik;кліматична політика;;environment;Klima + Politik;кліматична політика;noun;клімаполітік
das Kyoto-Protokoll;Кіотський протокол;;environment;Kyoto + Protokoll;Кіотський протокол;noun;Кіото протоколль
die Energiewende;енергетичний перехід;;environment;Energie + Wende;енергетичний перехід;noun;енерґівенде
die Solarenergie;сонячна енергія;;environment;Solar + Energie;сонячна енергія;noun;золаренерґі
die Windkraft;енергія вітру;;environment;Wind + Kraft;енергія вітру;noun;віндкрафт
das Elektroauto;електромобіль;die Elektroautos;environment;Elektro + Auto;електромобіль;noun;електроауто
das Ökosystem;екосистема;die Ökosysteme;environment;Öko + System;екосистема;noun;екозюстем
die Artenvielfalt;біорізноманіття;;environment;Art + Vielfalt;біорізноманіття;noun;артенфільфальт
der Klimaschutz;захист клімату;;environment;Klima + Schutz;захист клімату;noun;клімашутц
die Umweltverschmutzung;забруднення довкілля;;environment;Umwelt + Verschmutzung;забруднення довкілля;noun;умвельтфершмутцунг
die Plastikflut;пластикове забруднення;;environment;Plastik + Flut;пластикове забруднення;noun;пластікфлут
der Kohleausstieg;відмова від вугілля;;environment;Kohle + Ausstieg;відмова від вугілля;noun;колеаусштіг
die Klimakrise;кліматична криза;;environment;Klima + Krise;кліматична криза;noun;клімакрізе
die Erderhitzung;глобальне нагрівання;;environment;Erde + Erhitzung;глобальне нагрівання;noun;ердергіцунг
schmelzen;танути;;environment;schmelzen;танути;verb (strong);шмельцен
erwärmen;нагрівати;;environment;erwärmen;нагрівати;verb (weak);ервермен
schützen;захищати;;environment;schützen;захищати;verb (weak);шютцен
reduzieren;зменшувати;;environment;reduzieren;зменшувати;verb (weak);редуцірен
einsparen;економити;;environment;einsparen (zu sparen);економити;verb (separable);айншпарен
ausstoßen;викидати;;environment;ausstoßen (zu stoßen);викидати;verb (separable);аусштосен
verlangsamen;сповільнювати;;environment;verlangsamen;сповільнювати;verb (weak);ферлангзамен
anpassen;адаптуватися;;environment;anpassen (zu passen);адаптуватися;verb (separable);анпассен
