bestehen;скласти (іспит);;education;bestehen;скласти;verb (strong);
durchfallen;провалити;;education;durchfallen;провалити;verb (strong);
wiederholen;повторювати;;education;wiederholen;повторювати;verb (weak);
bewerten;оцінювати;;education;bewerten;оцінювати;verb (weak);
korrigieren;виправляти;;education;korrigieren;виправляти;verb (weak);
schummeln;списувати;;education;schummeln;списувати;verb (weak);
lernen;вчити;;education;lernen;вчити;verb (weak);
sich anmelden;зареєструватися;;education;anmelden;реєструватися;verb (separable);
absolvieren;проходити (іспит);;education;absolvieren;проходити;verb (weak);
erreichen;досягати;;education;erreichen;досягати;verb (weak);
versetzen;переводити (у наступний клас);;education;versetzen;переводити;verb (weak);
sitzenbleiben;залишатися на другий рік;;education;sitzen + bleiben;залишатися на другий рік;verb (strong);
der Nachprüfung;переекзаменування;die Nachprüfungen;education;Nach + Prüfung;переекзаменування;noun;
die Versetzung;переведення до наступного класу;die Versetzungen;education;Versetzung;переведення;noun;
die Leistung;успішність;die Leistungen;education;Leistung;успішність;noun;
die Anerkennung;визнання;die Anerkennungen;education;Anerkennung;визнання;noun;
das Prädikat;відзнака;die Prädikate;education;Prädikat;відзнака;noun;
das Abitur;атестат про повну середню освіту;die Abiture;education;Abitur;атестат;noun;
die Matura;атестат зрілості (Австрія);die Maturen;education;Matura;атестат зрілості;noun;
die Reifeprüfung;іспит на атестат зрілості;die Reifeprüfungen;education;Reife + Prüfung;іспит на атестат зрілості;noun;
der Notenschlüssel;шкала оцінювання;die Notenschlüssel;education;Note + Schlüssel;шкала оцінювання;noun;
der Punkt;бал;die Punkte;education;Punkt;бал;noun;
die Höchstpunktzahl;максимальна кількість балів;die Höchstpunktzahlen;education;Höchst + Punkt + Zahl;максимальна кількість балів;noun;
die Sprache;мова;die Sprachen;education;Sprache;мова;noun;
die Fremdsprache;іноземна мова;die Fremdsprachen;education;Fremd + Sprache;іноземна мова;noun;
der Sprachkurs;мовний курс;die Sprachkurse;education;Sprache + Kurs;мовний курс;noun;
das Vokabelheft;зошит для слів;die Vokabelhefte;education;Vokabel + Heft;зошит для слів;noun;
die Grammatik;граматика;die Grammatiken;education;Grammatik;граматика;noun;
die Lektion;урок;die Lektionen;education;Lektion;урок;noun;
der Text;текст;die Texte;education;Text;текст;noun;
der Ausdruck;вираз;die Ausdrücke;education;Ausdruck;вираз;noun;
der Wortschatz;словниковий запас;die Wortschätze;education;Wort + Schatz;словниковий запас;noun;
die Übersetzung;переклад;die Übersetzungen;education;Übersetzung;переклад;noun;
das Wörterbuch;словник;die Wörterbücher;education;Wörter + Buch;словник;noun;
die Bedeutung;значення;die Bedeutungen;education;Bedeutung;значення;noun;
die Hausaufgabe;домашнє завдання;die Hausaufgaben;education;Haus + Aufgabe;домашнє завдання;noun;
der Schüler;учень;die Schüler;education;Schüler;учень;noun;
die Schülerin;учениця;die Schülerinnen;education;Schülerin;учениця;noun;
das Klassenzimmer;класна кімната;die Klassenzimmer;education;Klasse + Zimmer;класна кімната;noun;
die Tafel;дошка;die Tafeln;education;Tafel;дошка;noun;
der Stift;ручка;die Stifte;education;Stift;ручка;noun;
das Heft;зошит;die Hefte;education;Heft;зошит;noun;
das Lehrbuch;підручник;die Lehrbücher;education;Lehr + Buch;підручник;noun;
sprechen;говорити;;education;sprechen;говорити;verb (strong);
hören;слухати;;education;hören;слухати;verb (weak);
übersetzen;перекладати;;education;übersetzen;перекладати;verb (weak);
nachschlagen;шукати;;education;nachschlagen (zu schlagen);шукати;verb (separable);
aufschreiben;записувати;;education;aufschreiben (zu schreiben);записувати;verb (separable);
fließend;вільний;;education;fließend;вільний;adj;
zweisprachig;двомовний;;education;zweisprachig;двомовний;adj;
langsam;повільний;;education;langsam;повільний;adj;
deutlich;чіткий;;education;deutlich;чіткий;adj;
das Beispiel;приклад;die Beispiele;education;Beispiel;приклад;noun;
die Konjugation;дієвідмінювання;die Konjugationen;education;Konjugation;дієвідмінювання;noun;
die Deklination;відмінювання;die Deklinationen;education;Deklination;відмінювання;noun;
das Verb;дієслово;die Verben;education;Verb;дієслово;noun;
das Substantiv;іменник;die Substantive;education;Substantiv;іменник;noun;
das Adjektiv;прикметник;die Adjektive;education;Adjektiv;прикметник;noun;
das Pronomen;займенник;die Pronomen;education;Pronomen;займенник;noun;
das Niveau;рівень;die Niveaus;education;Niveau;рівень;noun;
die Sprachschule;мовна школа;die Sprachschulen;education;Sprache + Schule;мовна школа;noun;
