das Gymnasium;гімназія;die Gymnasien;places;Gymnasium;гімназія;noun;гюмназіум
der Zoo;зоопарк;die Zoos;places;Zoo;зоопарк;noun;цо
die Eisdiele;кафе-морозиво;die Eisdielen;places;Eis + Diele;кафе-морозиво;noun;айсділе
der Bauernhof;ферма;die Bauernhöfe;places;Bauer + Hof;двір фермера;noun;бауернгоф
das Dorf;село;die Dörfer;places;Dorf;село;noun;дорф
das Feld;поле;die Felder;places;Feld;поле;noun;фельд
der Hügel;пагорб;die Hügel;places;Hügel;пагорб;noun;гюгель
der Bach;струмок;die Bäche;places;Bach;струмок;noun;бах
der Acker;поле;die Äcker;places;Acker;рілля;noun;акер
der Berg;гора;die Berge;places;Berg;гора;noun;берг
das Tal;долина;die Täler;places;Tal;долина;noun;таль
die Schlucht;ущелина;die Schluchten;places;Schlucht;ущелина;noun;шлухт
der Wasserfall;водоспад;die Wasserfälle;places;Wasser + Fall;водоспад;noun;вассерфаль
die Mühle;млин;die Mühlen;places;Mühle;млин;noun;мюле
der Stall;стайня;die Ställe;places;Stall;стайня;noun;штал
die Scheune;клуня;die Scheunen;places;Scheune;клуня;noun;шойне
das Gehöft;хутір;die Gehöfte;places;Gehöft;хутір;noun;гехефт
die Landschaft;ландшафт;die Landschaften;places;Landschaft;ландшафт;noun;ландшафт
die Weide;пасовище;die Weiden;places;Weide;пасовище;noun;вайде
der Hain;гай;die Haine;places;Hain;гай;noun;хайн
die Heide;пустище;die Heiden;places;Heide;пустище;noun;хайде
das Moor;болото;die Moore;places;Moor;болото;noun;мор
der Sumpf;болото;die Sümpfe;places;Sumpf;болото;noun;зумпф
der Kanal;канал;die Kanäle;places;Kanal;канал;noun;каналь
der Deich;дамба;die Deiche;places;Deich;дамба;noun;дайх
der Damm;гребля;die Dämme;places;Damm;гребля;noun;дамм
der Weg;шлях;die Wege;places;Weg;шлях;noun;вег
der Pfad;стежка;die Pfade;places;Pfad;стежка;noun;пфад
die Quelle;джерело;die Quellen;places;Quelle;джерело;noun;квелле
die Höhle;печера;die Höhlen;places;Höhle;печера;noun;хеле
der Fels;скеля;die Felsen;places;Fels;скеля;noun;фельс
der Stein;камінь;die Steine;places;Stein;камінь;noun;штайн
das Gebirge;гори;die Gebirge;places;Gebirge;гори;noun;гебірге
der Hang;схил;die Hänge;places;Hang;схил;noun;ханг
das Ufer;берег;die Ufer;places;Ufer;берег;noun;уфер
die Insel;острів;die Inseln;places;Insel;острів;noun;інзель
die Hecke;живопліт;die Hecken;places;Hecke;живопліт;noun;хеке
der Obstgarten;фруктовий сад;die Obstgärten;places;Obst + Garten;фруктовий сад;noun;обстгартен
der Gemüsegarten;город;die Gemüsegärten;places;Gemüse + Garten;город;noun;гемюзегартен
der Weiher;став;die Weiher;places;Weiher;став;noun;вайер
das Meer;море;die Meere;places;Meer;море;noun;меер
der Ozean;океан;die Ozeane;places;Ozean;океан;noun;оцеан
die Wüste;пустеля;die Wüsten;places;Wüste;пустеля;noun;вюсте
der Strand;пляж;die Strände;places;Strand;пляж;noun;штрант
die Ebene;рівнина;die Ebenen;places;Ebene;рівнина;noun;ебене
die Stadt;місто;die Städte;places;Stadt;місто;noun;штадт
die Hauptstadt;столиця;die Hauptstädte;places;Haupt + Stadt;столиця;noun;гауптштадт
die Grenze;кордон;die Grenzen;places;Grenze;кордон;noun;гренце
die Umgebung;околиця;die Umgebungen;places;Umgebung;околиця;noun;умгебунг
der Kontinent;континент;die Kontinente;places;Kontinent;континент;noun;контінент
die Erde;Земля;;places;Erde;Земля;noun;ерде
der Planet;планета;die Planeten;places;Planet;планета;noun;планет
der Norden;північ;;places;Norden;північ;noun;норден
der Süden;південь;;places;Süden;південь;noun;зюден
der Osten;схід;;places;Osten;схід;noun;остен
der Westen;захід;;places;Westen;захід;noun;вестен
der Ort;місце;die Orte;places;Ort;місце;noun;орт
die Gegend;місцевість;die Gegenden;places;Gegend;місцевість;noun;гегент
der Gipfel;вершина;die Gipfel;places;Gipfel;вершина;noun;гіпфель
die Tiefe;глибина;;places;Tiefe;глибина;noun;тіфе
der Tunnel;тунель;die Tunnel;places;Tunnel;тунель;noun;туннель
die Autobahn;автобан;die Autobahnen;places;Autobahn;автобан;noun;аутобан
die Küste;узбережжя;die Küsten;places;Küste;узбережжя;noun;кюсте
die Halbinsel;півострів;die Halbinseln;places;Halb + Insel;півострів;noun;гальпінзель
die Bucht;затока;die Buchten;places;Bucht;затока;noun;бухт
die Richtung;напрямок;die Richtungen;places;Richtung;напрямок;noun;ріхтунг
die Ecke;кут;die Ecken;places;Ecke;кут;noun;еке
die Entfernung;відстань;die Entfernungen;places;Entfernung;відстань;noun;ентфернунг
der Zebrastreifen;пішохідний перехід;die Zebrastreifen;places;Zebra + Streifen;пішохідний перехід;noun;цебраштрайфен
die Einbahnstraße;вулиця з одностороннім рухом;die Einbahnstraßen;places;Einbahn + Straße;вулиця з одностороннім рухом;noun;айнбанштрасе
gehen;йти;;places;gehen;йти;verb (strong);геен
fahren;їхати;;places;fahren;їхати;verb (strong);фарен
abbiegen;повертати;;places;abbiegen (zu biegen);повертати;verb (separable);аббіген
überqueren;переходити;;places;überqueren;переходити;verb (weak);юберкверен
fragen;питати;;places;fragen;питати;verb (weak);фраген
suchen;шукати;;places;suchen;шукати;verb (weak);зухен
finden;знаходити;;places;finden;знаходити;verb (strong);фінден
wissen;знати;;places;wissen;знати;verb (mixed);віссен
geradeaus;прямо;;places;geradeaus;прямо;adv;герадеаус
links;ліворуч;;places;links;ліворуч;adv;лінкс
rechts;праворуч;;places;rechts;праворуч;adv;рехтс
dort;там;;places;dort;там;adv;дорт
hier;тут;;places;hier;тут;adv;гір
wo;де;;places;wo;де;adv;во
link;лівий;;places;link;лівий;adj;лінк
nah;близький;;places;nah;близький;adj;на
nächst;найближчий;;places;nächst;найближчий;adj;нехст
gerade;прямий;;places;gerade;прямий;adj;гераде
gegenüber;навпроти;;places;gegenüber;навпроти;prep;гегнюбер
neben;поруч;;places;neben;поруч;prep;небен
hinter;позаду;;places;hinter;позаду;prep;хінтер
vor;перед;;places;vor;перед;prep;фор
zwischen;між;;places;zwischen;між;prep;цвішен
